# fault state: note that stresses are only those due to slip and do not include background stress
#    pos_1/W    pos_2/W       area        s_c    m_d*s_n           u_s           u_n           u_d           s_s           s_n           s_d pach#  grp#
 2.854e-02 -6.719e-01  1.388e+00  2.874e+02  2.350e+01 -1.467247e-01  0.000000e+00  2.805526e-02  2.375470e+02  7.833912e+01 -3.946733e+01   622     0
 2.774e-02 -7.417e-01  1.311e+00  2.702e+02  2.172e+01 -1.211765e-01  0.000000e+00  2.461125e-02  2.245130e+02  7.240431e+01 -3.861240e+01   623     0
 2.691e-02 -8.106e-01  1.233e+00  2.530e+02  1.996e+01 -9.234383e-02  0.000000e+00  2.004197e-02  2.114528e+02  6.654941e+01 -3.756474e+01   624     0
-3.803e-02  9.675e-01  2.464e+00  6.009e+02  3.172e+01 -9.328682e-01  0.000000e+00 -1.334243e-01  5.319243e+02  1.057454e+02 -4.760259e+00   625     0
-3.798e-02  8.945e-01  2.457e+00  6.104e+02  3.645e+01 -1.216646e+00  0.000000e+00 -1.470814e-01  5.303075e+02  1.214940e+02 -9.486876e+00   626     0
-3.788e-02  8.208e-01  2.445e+00  6.164e+02  4.021e+01 -1.350397e+00  0.000000e+00 -1.312713e-01  5.276207e+02  1.340412e+02 -1.414658e+01   627     0
-3.775e-02  7.465e-01  2.428e+00  6.196e+02  4.318e+01 -1.405679e+00  0.000000e+00 -1.043882e-01  5.238760e+02  1.439221e+02 -1.870665e+01   628     0
-3.758e-02  6.718e-01  2.407e+00  6.196e+02  4.521e+01 -1.408447e+00  0.000000e+00 -7.386511e-02  5.190897e+02  1.506951e+02 -2.313537e+01   629     0
-3.738e-02  5.966e-01  2.380e+00  6.174e+02  4.674e+01 -1.373360e+00  0.000000e+00 -4.364770e-02  5.132831e+02  1.558120e+02 -2.740217e+01   630     0
-3.714e-02  5.212e-01  2.350e+00  6.127e+02  4.766e+01 -1.310666e+00  0.000000e+00 -1.600482e-02  5.064818e+02  1.588518e+02 -3.147800e+01   631     0
-3.686e-02  4.454e-01  2.314e+00  6.057e+02  4.801e+01 -1.228741e+00  0.000000e+00  7.777901e-03  4.987156e+02  1.600426e+02 -3.533562e+01   632     0
-3.654e-02  3.695e-01  2.275e+00  5.962e+02  4.766e+01 -1.134631e+00  0.000000e+00  2.712638e-02  4.900185e+02  1.588764e+02 -3.894972e+01   633     0
-3.619e-02  2.934e-01  2.231e+00  5.853e+02  4.709e+01 -1.034238e+00  0.000000e+00  4.195699e-02  4.804283e+02  1.569612e+02 -4.229729e+01   634     0
-3.580e-02  2.173e-01  2.184e+00  5.726e+02  4.610e+01 -9.322066e-01  0.000000e+00  5.255427e-02  4.699869e+02  1.536777e+02 -4.535772e+01   635     0
-3.538e-02  1.412e-01  2.133e+00  5.581e+02  4.473e+01 -8.323146e-01  0.000000e+00  5.939435e-02  4.587393e+02  1.490937e+02 -4.811298e+01   636     0
-3.492e-02  6.528e-02  2.078e+00  5.426e+02  4.324e+01 -7.370899e-01  0.000000e+00  6.305763e-02  4.467338e+02  1.441382e+02 -5.054785e+01   637     0
-3.443e-02 -1.049e-02  2.020e+00  5.258e+02  4.147e+01 -6.483967e-01  0.000000e+00  6.419761e-02  4.340220e+02  1.382315e+02 -5.264993e+01   638     0
-3.391e-02 -8.600e-02  1.958e+00  5.081e+02  3.962e+01 -5.671761e-01  0.000000e+00  6.339971e-02  4.206578e+02  1.320803e+02 -5.440982e+01   639     0
-3.334e-02 -1.612e-01  1.894e+00  4.895e+02  3.764e+01 -4.938373e-01  0.000000e+00  6.118870e-02  4.066979e+02  1.254714e+02 -5.582112e+01   640     0
-3.275e-02 -2.359e-01  1.828e+00  4.704e+02  3.565e+01 -4.283234e-01  0.000000e+00  5.801278e-02  3.922010e+02  1.188334e+02 -5.688049e+01   641     0
-3.213e-02 -3.102e-01  1.759e+00  4.506e+02  3.358e+01 -3.703004e-01  0.000000e+00  5.424407e-02  3.772275e+02  1.119181e+02 -5.758765e+01   642     0
-3.147e-02 -3.840e-01  1.688e+00  4.305e+02  3.157e+01 -3.192077e-01  0.000000e+00  5.015070e-02  3.618398e+02  1.052475e+02 -5.794536e+01   643     0
-3.078e-02 -4.571e-01  1.615e+00  4.101e+02  2.958e+01 -2.743647e-01  0.000000e+00  4.593580e-02  3.461012e+02  9.859424e+01 -5.795933e+01   644     0
-3.007e-02 -5.295e-01  1.540e+00  3.895e+02  2.759e+01 -2.350140e-01  0.000000e+00  4.173649e-02  3.300762e+02  9.198156e+01 -5.763820e+01   645     0
-2.932e-02 -6.011e-01  1.465e+00  3.687e+02  2.566e+01 -2.003317e-01  0.000000e+00  3.762218e-02  3.138299e+02  8.553519e+01 -5.699336e+01   646     0
-2.854e-02 -6.719e-01  1.388e+00  3.479e+02  2.378e+01 -1.692383e-01  0.000000e+00  3.356928e-02  2.974280e+02  7.927567e+01 -5.603891e+01   647     0
-2.774e-02 -7.417e-01  1.311e+00  3.271e+02  2.195e+01 -1.399754e-01  0.000000e+00  2.936367e-02  2.809360e+02  7.315274e+01 -5.479138e+01   648     0
-2.691e-02 -8.106e-01  1.233e+00  3.064e+02  2.014e+01 -1.068573e-01  0.000000e+00  2.383199e-02  2.644196e+02  6.714564e+01 -5.326969e+01   649     0
-1.141e-01  9.668e-01  2.464e+00  7.213e+02  3.122e+01 -1.054764e+00  0.000000e+00 -1.310503e-01  6.534697e+02  1.040573e+02 -6.551608e+00   650     0
-1.139e-01  8.937e-01  2.457e+00  7.313e+02  3.635e+01 -1.376092e+00  0.000000e+00 -1.415063e-01  6.514587e+02  1.211647e+02 -1.305642e+01   651     0
-1.136e-01  8.200e-01  2.445e+00  7.374e+02  4.041e+01 -1.527373e+00  0.000000e+00 -1.223571e-01  6.481174e+02  1.346864e+02 -1.946817e+01   652     0
-1.132e-01  7.458e-01  2.428e+00  7.404e+02  4.368e+01 -1.589703e+00  0.000000e+00 -9.237692e-02  6.434608e+02  1.455995e+02 -2.574136e+01   653     0
-1.127e-01  6.710e-01  2.407e+00  7.398e+02  4.598e+01 -1.592774e+00  0.000000e+00 -5.918754e-02  6.375101e+02  1.532664e+02 -3.183192e+01   654     0
-1.121e-01  5.959e-01  2.380e+00  7.364e+02  4.760e+01 -1.552911e+00  0.000000e+00 -2.686043e-02  6.302924e+02  1.586608e+02 -3.769744e+01   655     0
-1.114e-01  5.204e-01  2.350e+00  7.302e+02  4.859e+01 -1.482103e+00  0.000000e+00  2.269752e-03  6.218403e+02  1.619705e+02 -4.329761e+01   656     0
-1.105e-01  4.446e-01  2.314e+00  7.216e+02  4.901e+01 -1.389562e+00  0.000000e+00  2.696068e-02  6.121918e+02  1.633771e+02 -4.859471e+01   657     0
-1.096e-01  3.687e-01  2.275e+00  7.101e+02  4.875e+01 -1.283361e+00  0.000000e+00  4.668877e-02  6.013904e+02  1.624879e+02 -5.355377e+01   658     0
-1.085e-01  2.927e-01  2.231e+00  6.965e+02  4.801e+01 -1.170103e+00  0.000000e+00  6.144329e-02  5.894840e+02  1.600203e+02 -5.814304e+01   659     0
-1.074e-01  2.166e-01  2.184e+00  6.812e+02  4.701e+01 -1.055102e+00  0.000000e+00  7.157663e-02  5.765258e+02  1.567056e+02 -6.233414e+01   660     0
-1.061e-01  1.405e-01  2.133e+00  6.642e+02  4.570e+01 -9.424301e-01  0.000000e+00  7.765949e-02  5.625731e+02  1.523476e+02 -6.610237e+01   661     0
-1.047e-01  6.457e-02  2.078e+00  6.457e+02  4.414e+01 -8.351034e-01  0.000000e+00  8.037542e-02  5.476869e+02  1.471310e+02 -6.942693e+01   662     0
-1.033e-01 -1.120e-02  2.020e+00  6.257e+02  4.231e+01 -7.351068e-01  0.000000e+00  8.042660e-02  5.319323e+02  1.410403e+02 -7.229100e+01   663     0
-1.017e-01 -8.669e-02  1.958e+00  6.046e+02  4.040e+01 -6.435138e-01  0.000000e+00  7.845847e-02  5.153776e+02  1.346659e+02 -7.468195e+01   664     0
-1.000e-01 -1.619e-01  1.894e+00  5.826e+02  3.837e+01 -5.607120e-01  0.000000e+00  7.505076e-02  4.980939e+02  1.278974e+02 -7.659134e+01   665     0
-9.822e-02 -2.366e-01  1.828e+00  5.597e+02  3.625e+01 -4.867557e-01  0.000000e+00  7.069369e-02  4.801552e+02  1.208461e+02 -7.801499e+01   666     0
-9.635e-02 -3.109e-01  1.759e+00  5.363e+02  3.414e+01 -4.212033e-01  0.000000e+00  6.576976e-02  4.616372e+02  1.137865e+02 -7.895298e+01   667     0
-9.438e-02 -3.846e-01  1.688e+00  5.124e+02  3.203e+01 -3.633996e-01  0.000000e+00  6.056769e-02  4.426178e+02  1.067674e+02 -7.940958e+01   668     0
-9.232e-02 -4.577e-01  1.615e+00  4.881e+02  2.997e+01 -3.126552e-01  0.000000e+00  5.530735e-02  4.231761e+02  9.991011e+01 -7.939317e+01   669     0
-9.017e-02 -5.301e-01  1.540e+00  4.636e+02  2.796e+01 -2.681091e-01  0.000000e+00  5.012425e-02  4.033924e+02  9.319094e+01 -7.891612e+01   670     0
-8.793e-02 -6.017e-01  1.465e+00  4.389e+02  2.597e+01 -2.287682e-01  0.000000e+00  4.507553e-02  3.833477e+02  8.656904e+01 -7.799462e+01   671     0
-8.560e-02 -6.724e-01  1.388e+00  4.142e+02  2.403e+01 -1.934827e-01  0.000000e+00  4.012897e-02  3.631233e+02  8.010091e+01 -7.664852e+01   672     0
-8.318e-02 -7.423e-01  1.311e+00  3.895e+02  2.214e+01 -1.602317e-01  0.000000e+00  3.501488e-02  3.428003e+02  7.379116e+01 -7.490103e+01   673     0
-8.069e-02 -8.112e-01  1.233e+00  3.648e+02  2.029e+01 -1.225126e-01  0.000000e+00  2.833075e-02  3.224595e+02  6.762893e+01 -7.277857e+01   674     0
-1.900e-01  9.652e-01  2.464e+00  8.525e+02  3.053e+01 -1.184334e+00  0.000000e+00 -1.257893e-01  7.862586e+02  1.017712e+02 -8.746714e+00   675     0
-1.897e-01  8.922e-01  2.457e+00  8.631e+02  3.612e+01 -1.545668e+00  0.000000e+00 -1.321612e-01  7.838076e+02  1.204138e+02 -1.743025e+01   676     0
-1.892e-01  8.185e-01  2.445e+00  8.693e+02  4.055e+01 -1.715576e+00  0.000000e+00 -1.092380e-01  7.797353e+02  1.351547e+02 -2.598817e+01   677     0
-1.886e-01  7.442e-01  2.428e+00  8.717e+02  4.398e+01 -1.785393e+00  0.000000e+00 -7.592246e-02  7.740610e+02  1.466142e+02 -3.435908e+01   678     0
-1.877e-01  6.695e-01  2.407e+00  8.705e+02  4.659e+01 -1.788576e+00  0.000000e+00 -4.001162e-02  7.668111e+02  1.552845e+02 -4.248359e+01   679     0
-1.867e-01  5.944e-01  2.380e+00  8.659e+02  4.836e+01 -1.743671e+00  0.000000e+00 -5.610445e-03  7.580197e+02  1.611918e+02 -5.030455e+01   680     0
-1.855e-01  5.189e-01  2.350e+00  8.578e+02  4.930e+01 -1.663925e+00  0.000000e+00  2.492841e-02  7.477277e+02  1.643371e+02 -5.776776e+01   681     0
-1.841e-01  4.431e-01  2.314e+00  8.469e+02  4.969e+01 -1.560179e+00  0.000000e+00  5.036678e-02  7.359826e+02  1.656377e+02 -6.482254e+01   682     0
-1.825e-01  3.672e-01  2.275e+00  8.337e+02  4.967e+01 -1.441170e+00  0.000000e+00  7.028322e-02  7.228389e+02  1.655705e+02 -7.142202e+01   683     0
-1.808e-01  2.912e-01  2.231e+00  8.174e+02  4.887e+01 -1.314258e+00  0.000000e+00  8.474570e-02  7.083567e+02  1.628939e+02 -7.752374e+01   684     0
-1.788e-01  2.151e-01  2.184e+00  7.994e+02  4.790e+01 -1.185364e+00  0.000000e+00  9.417519e-02  6.926020e+02  1.596670e+02 -8.308985e+01   685     0
-1.767e-01  1.391e-01  2.133e+00  7.792e+02  4.654e+01 -1.059228e+00  0.000000e+00  9.926561e-02  6.756463e+02  1.551383e+02 -8.808754e+01   686     0
-1.744e-01  6.314e-02  2.078e+00  7.572e+02  4.484e+01 -9.390603e-01  0.000000e+00  1.007837e-01  6.575655e+02  1.494580e+02 -9.248933e+01   687     0
-1.720e-01 -1.260e-02  2.020e+00  7.338e+02  4.302e+01 -8.270662e-01  0.000000e+00  9.949899e-02  6.384405e+02  1.434152e+02 -9.627316e+01   688     0
-1.693e-01 -8.807e-02  1.958e+00  7.090e+02  4.099e+01 -7.244698e-01  0.000000e+00  9.613412e-02  6.183555e+02  1.366174e+02 -9.942264e+01   689     0
-1.666e-01 -1.632e-01  1.894e+00  6.832e+02  3.893e+01 -6.316795e-01  0.000000e+00  9.130456e-02  5.973986e+02  1.297677e+02 -1.019271e+02   690     0
-1.636e-01 -2.379e-01  1.828e+00  6.564e+02  3.676e+01 -5.487714e-01  0.000000e+00  8.554793e-02  5.756608e+02  1.225476e+02 -1.037815e+02   691     0
-1.605e-01 -3.122e-01  1.759e+00  6.289e+02  3.458e+01 -4.752308e-01  0.000000e+00  7.926705e-02  5.532353e+02  1.152760e+02 -1.049868e+02   692     0
-1.572e-01 -3.859e-01  1.688e+00  6.009e+02  3.244e+01 -4.103745e-01  0.000000e+00  7.277378e-02  5.302176e+02  1.081174e+02 -1.055493e+02   693     0
-1.538e-01 -4.589e-01  1.615e+00  5.723e+02  3.027e+01 -3.533753e-01  0.000000e+00  6.629262e-02  5.067044e+02  1.009133e+02 -1.054809e+02   694     0
-1.502e-01 -5.313e-01  1.540e+00  5.436e+02  2.821e+01 -3.032797e-01  0.000000e+00  5.995217e-02  4.827937e+02  9.404625e+01 -1.047989e+02   695     0
-1.464e-01 -6.029e-01  1.465e+00  5.146e+02  2.617e+01 -2.590131e-01  0.000000e+00  5.381296e-02  4.585840e+02  8.722409e+01 -1.035256e+02   696     0
-1.426e-01 -6.736e-01  1.388e+00  4.856e+02  2.418e+01 -2.192824e-01  0.000000e+00  4.781856e-02  4.341741e+02  8.060239e+01 -1.016882e+02   697     0
-1.385e-01 -7.434e-01  1.311e+00  4.566e+02  2.227e+01 -1.817896e-01  0.000000e+00  4.163337e-02  4.096618e+02  7.424553e+01 -9.931826e+01   698     0
-1.344e-01 -8.123e-01  1.233e+00  4.277e+02  2.039e+01 -1.391874e-01  0.000000e+00  3.359398e-02  3.851449e+02  6.797935e+01 -9.645162e+01   699     0
-2.657e-01  9.629e-01  2.464e+00  9.943e+02  2.981e+01 -1.321033e+00  0.000000e+00 -1.172504e-01  9.297661e+02  9.936400e+01 -1.138760e+01   700     0
-2.653e-01  8.898e-01  2.457e+00  1.005e+03  3.566e+01 -1.724559e+00  0.000000e+00 -1.185099e-01  9.268274e+02  1.188638e+02 -2.269197e+01   701     0
-2.646e-01  8.161e-01  2.445e+00  1.011e+03  4.035e+01 -1.914062e+00  0.000000e+00 -9.136383e-02  9.219456e+02  1.345159e+02 -3.383085e+01   702     0
-2.637e-01  7.419e-01  2.428e+00  1.013e+03  4.404e+01 -1.991761e+00  0.000000e+00 -5.453852e-02  9.151444e+02  1.468109e+02 -4.472344e+01   703     0
-2.626e-01  6.672e-01  2.407e+00  1.011e+03  4.674e+01 -1.994908e+00  0.000000e+00 -1.583354e-02  9.064567e+02  1.558056e+02 -5.529158e+01   704     0
-2.611e-01  5.921e-01  2.380e+00  1.004e+03  4.867e+01 -1.944569e+00  0.000000e+00  2.057130e-02  8.959246e+02  1.622378e+02 -6.546021e+01   705     0
-2.594e-01  5.166e-01  2.350e+00  9.949e+02  4.984e+01 -1.855483e+00  0.000000e+00  5.238257e-02  8.835987e+02  1.661305e+02 -7.515818e+01   706     0
-2.575e-01  4.409e-01  2.314e+00  9.819e+02  5.029e+01 -1.739684e+00  0.000000e+00  7.841294e-02  8.695379e+02  1.676197e+02 -8.431914e+01   707     0
-2.553e-01  3.650e-01  2.275e+00  9.659e+02  5.019e+01 -1.607148e+00  0.000000e+00  9.827796e-02  8.538092e+02  1.673158e+02 -9.288180e+01   708     0
-2.528e-01  2.890e-01  2.231e+00  9.472e+02  4.958e+01 -1.465808e+00  0.000000e+00  1.121680e-01  8.364868e+02  1.652700e+02 -1.007908e+02   709     0
-2.501e-01  2.129e-01  2.184e+00  9.259e+02  4.854e+01 -1.322364e+00  0.000000e+00  1.206380e-01  8.176519e+02  1.617972e+02 -1.079970e+02   710     0
-2.472e-01  1.369e-01  2.133e+00  9.024e+02  4.715e+01 -1.182014e+00  0.000000e+00  1.244698e-01  7.973922e+02  1.571639e+02 -1.144580e+02   711     0
-2.440e-01  6.101e-02  2.078e+00  8.768e+02  4.544e+01 -1.048319e+00  0.000000e+00  1.245102e-01  7.758008e+02  1.514727e+02 -1.201384e+02   712     0
-2.405e-01 -1.471e-02  2.020e+00  8.495e+02  4.351e+01 -9.237323e-01  0.000000e+00  1.216301e-01  7.529763e+02  1.450402e+02 -1.250102e+02   713     0
-2.369e-01 -9.015e-02  1.958e+00  8.207e+02  4.144e+01 -8.095529e-01  0.000000e+00  1.166057e-01  7.290217e+02  1.381174e+02 -1.290526e+02   714     0
-2.329e-01 -1.653e-01  1.894e+00  7.907e+02  3.927e+01 -7.062874e-01  0.000000e+00  1.101146e-01  7.040439e+02  1.308936e+02 -1.322526e+02   715     0
-2.288e-01 -2.399e-01  1.828e+00  7.598e+02  3.714e+01 -6.139994e-01  0.000000e+00  1.027318e-01  6.781533e+02  1.237867e+02 -1.346048e+02   716     0
-2.244e-01 -3.142e-01  1.759e+00  7.279e+02  3.488e+01 -5.320814e-01  0.000000e+00  9.488578e-02  6.514627e+02  1.162784e+02 -1.361111e+02   717     0
-2.199e-01 -3.878e-01  1.688e+00  6.953e+02  3.266e+01 -4.597830e-01  0.000000e+00  8.689523e-02  6.240874e+02  1.088704e+02 -1.367809e+02   718     0
-2.151e-01 -4.608e-01  1.615e+00  6.623e+02  3.049e+01 -3.962199e-01  0.000000e+00  7.899682e-02  5.961435e+02  1.016458e+02 -1.366309e+02   719     0
-2.100e-01 -5.331e-01  1.540e+00  6.289e+02  2.833e+01 -3.403029e-01  0.000000e+00  7.132446e-02  5.677486e+02  9.444567e+01 -1.356845e+02   720     0
-2.048e-01 -6.047e-01  1.465e+00  5.953e+02  2.627e+01 -2.908617e-01  0.000000e+00  6.392350e-02  5.390204e+02  8.755721e+01 -1.339717e+02   721     0
-1.994e-01 -6.754e-01  1.388e+00  5.617e+02  2.428e+01 -2.464530e-01  0.000000e+00  5.671363e-02  5.100766e+02  8.092071e+01 -1.315289e+02   722     0
-1.938e-01 -7.451e-01  1.311e+00  5.281e+02  2.233e+01 -2.045156e-01  0.000000e+00  4.929018e-02  4.810337e+02  7.444405e+01 -1.283980e+02   723     0
-1.880e-01 -8.139e-01  1.233e+00  4.947e+02  2.046e+01 -1.567663e-01  0.000000e+00  3.967534e-02  4.520074e+02  6.818878e+01 -1.246264e+02   724     0
-3.412e-01  9.598e-01  2.464e+00  1.146e+03  2.890e+01 -1.464133e+00  0.000000e+00 -1.050565e-01  1.083424e+03  9.633659e+01 -1.451684e+01   725     0
-3.407e-01  8.867e-01  2.457e+00  1.157e+03  3.498e+01 -1.911711e+00  0.000000e+00 -1.001101e-01  1.079948e+03  1.166055e+02 -2.892620e+01   726     0
-3.398e-01  8.131e-01  2.445e+00  1.163e+03  4.000e+01 -2.121769e+00  0.000000e+00 -6.823725e-02  1.074175e+03  1.333483e+02 -4.312189e+01   727     0
-3.386e-01  7.388e-01  2.428e+00  1.163e+03  4.384e+01 -2.207527e+00  0.000000e+00 -2.768213e-02  1.066134e+03  1.461353e+02 -5.699969e+01   728     0
-3.371e-01  6.641e-01  2.407e+00  1.160e+03  4.686e+01 -2.210677e+00  0.000000e+00  1.382438e-02  1.055865e+03  1.562001e+02 -7.045884e+01   729     0
-3.353e-01  5.890e-01  2.380e+00  1.152e+03  4.884e+01 -2.154398e+00  0.000000e+00  5.216280e-02  1.043420e+03  1.628090e+02 -8.340271e+01   730     0
-3.331e-01  5.136e-01  2.350e+00  1.141e+03  5.008e+01 -2.055601e+00  0.000000e+00  8.506044e-02  1.028861e+03  1.669463e+02 -9.573987e+01   731     0
-3.306e-01  4.379e-01  2.314e+00  1.126e+03  5.068e+01 -1.927157e+00  0.000000e+00  1.114363e-01  1.012259e+03  1.689216e+02 -1.073852e+02   732     0
-3.278e-01  3.620e-01  2.275e+00  1.107e+03  5.051e+01 -1.780266e+00  0.000000e+00  1.310004e-01  9.936969e+02  1.683679e+02 -1.182602e+02   733     0
-3.246e-01  2.860e-01  2.231e+00  1.085e+03  5.002e+01 -1.623851e+00  0.000000e+00  1.440344e-01  9.732646e+02  1.667290e+02 -1.282944e+02   734     0
-3.211e-01  2.100e-01  2.184e+00  1.060e+03  4.879e+01 -1.465214e+00  0.000000e+00  1.512423e-01  9.510610e+02  1.626359e+02 -1.374253e+02   735     0
-3.174e-01  1.340e-01  2.133e+00  1.033e+03  4.745e+01 -1.310015e+00  0.000000e+00  1.534976e-01  9.271923e+02  1.581621e+02 -1.455992e+02   736     0
-3.133e-01  5.816e-02  2.078e+00  1.004e+03  4.575e+01 -1.162212e+00  0.000000e+00  1.517727e-01  9.017714e+02  1.525099e+02 -1.527718e+02   737     0
-3.088e-01 -1.751e-02  2.020e+00  9.720e+02  4.376e+01 -1.024468e+00  0.000000e+00  1.470093e-01  8.749172e+02  1.458569e+02 -1.589081e+02   738     0
-3.041e-01 -9.291e-02  1.958e+00  9.390e+02  4.169e+01 -8.982422e-01  0.000000e+00  1.400544e-01  8.467537e+02  1.389679e+02 -1.639828e+02   739     0
-2.991e-01 -1.680e-01  1.894e+00  9.046e+02  3.952e+01 -7.840734e-01  0.000000e+00  1.316463e-01  8.174094e+02  1.317254e+02 -1.679806e+02   740     0
-2.938e-01 -2.426e-01  1.828e+00  8.689e+02  3.724e+01 -6.819999e-01  0.000000e+00  1.223944e-01  7.870164e+02  1.241319e+02 -1.708958e+02   741     0
-2.882e-01 -3.168e-01  1.759e+00  8.325e+02  3.504e+01 -5.913233e-01  0.000000e+00  1.127409e-01  7.557091e+02  1.168013e+02 -1.727323e+02   742     0
-2.823e-01 -3.904e-01  1.688e+00  7.950e+02  3.274e+01 -5.112801e-01  0.000000e+00  1.030389e-01  7.236249e+02  1.091338e+02 -1.735037e+02   743     0
-2.761e-01 -4.633e-01  1.615e+00  7.571e+02  3.052e+01 -4.408630e-01  0.000000e+00  9.352402e-02  6.909013e+02  1.017304e+02 -1.732324e+02   744     0
-2.697e-01 -5.356e-01  1.540e+00  7.188e+02  2.835e+01 -3.788803e-01  0.000000e+00  8.432677e-02  6.576775e+02  9.449946e+01 -1.719500e+02   745     0
-2.630e-01 -6.071e-01  1.465e+00  6.804e+02  2.629e+01 -3.240686e-01  0.000000e+00  7.548394e-02  6.240920e+02  8.762236e+01 -1.696960e+02   746     0
-2.560e-01 -6.777e-01  1.388e+00  6.419e+02  2.428e+01 -2.747836e-01  0.000000e+00  6.688600e-02  5.902831e+02  8.093546e+01 -1.665180e+02   747     0
-2.488e-01 -7.474e-01  1.311e+00  6.035e+02  2.235e+01 -2.282182e-01  0.000000e+00  5.804235e-02  5.563868e+02  7.448557e+01 -1.624706e+02   748     0
-2.414e-01 -8.161e-01  1.233e+00  5.653e+02  2.045e+01 -1.750983e-01  0.000000e+00  4.661953e-02  5.225385e+02  6.817703e+01 -1.576151e+02   749     0
-4.163e-01  9.559e-01  2.464e+00  1.307e+03  2.790e+01 -1.612765e+00  0.000000e+00 -8.886956e-02  1.246625e+03  9.301203e+01 -1.817774e+01   750     0
-4.157e-01  8.829e-01  2.457e+00  1.318e+03  3.426e+01 -2.106225e+00  0.000000e+00 -7.648425e-02  1.242561e+03  1.142008e+02 -3.621901e+01   751     0
-4.146e-01  8.092e-01  2.445e+00  1.323e+03  3.948e+01 -2.337410e+00  0.000000e+00 -3.935784e-02  1.235813e+03  1.316084e+02 -5.398904e+01   752     0
-4.132e-01  7.350e-01  2.428e+00  1.323e+03  4.350e+01 -2.431435e+00  0.000000e+00  5.112422e-03  1.226414e+03  1.450057e+02 -7.135559e+01   753     0
-4.114e-01  6.603e-01  2.407e+00  1.318e+03  4.650e+01 -2.434359e+00  0.000000e+00  4.942870e-02  1.214415e+03  1.550045e+02 -8.819103e+01   754     0
-4.091e-01  5.852e-01  2.380e+00  1.309e+03  4.880e+01 -2.371981e+00  0.000000e+00  8.957658e-02  1.199878e+03  1.626569e+02 -1.043730e+02   755     0
-4.065e-01  5.098e-01  2.350e+00  1.295e+03  5.010e+01 -2.262762e+00  0.000000e+00  1.233678e-01  1.182878e+03  1.669887e+02 -1.197862e+02   756     0
-4.034e-01  4.341e-01  2.314e+00  1.277e+03  5.068e+01 -2.121260e+00  0.000000e+00  1.497999e-01  1.163503e+03  1.689381e+02 -1.343231e+02   757     0
-4.000e-01  3.583e-01  2.275e+00  1.255e+03  5.055e+01 -1.959444e+00  0.000000e+00  1.687449e-01  1.141852e+03  1.685158e+02 -1.478853e+02   758     0
-3.961e-01  2.823e-01  2.231e+00  1.230e+03  4.996e+01 -1.787335e+00  0.000000e+00  1.806131e-01  1.118033e+03  1.665497e+02 -1.603844e+02   759     0
-3.919e-01  2.064e-01  2.184e+00  1.201e+03  4.884e+01 -1.612877e+00  0.000000e+00  1.862189e-01  1.092167e+03  1.628061e+02 -1.717425e+02   760     0
-3.872e-01  1.304e-01  2.133e+00  1.170e+03  4.744e+01 -1.442292e+00  0.000000e+00  1.865746e-01  1.064379e+03  1.581368e+02 -1.818930e+02   761     0
-3.822e-01  5.461e-02  2.078e+00  1.136e+03  4.572e+01 -1.279876e+00  0.000000e+00  1.827564e-01  1.034806e+03  1.524089e+02 -1.907815e+02   762     0
-3.769e-01 -2.101e-02  2.020e+00  1.101e+03  4.376e+01 -1.128529e+00  0.000000e+00  1.758024e-01  1.003591e+03  1.458541e+02 -1.983654e+02   763     0
-3.711e-01 -9.635e-02  1.958e+00  1.063e+03  4.168e+01 -9.898319e-01  0.000000e+00  1.666270e-01  9.708791e+02  1.389218e+02 -2.046147e+02   764     0
-3.650e-01 -1.714e-01  1.894e+00  1.024e+03  3.950e+01 -8.644142e-01  0.000000e+00  1.560266e-01  9.368248e+02  1.316542e+02 -2.095117e+02   765     0
-3.585e-01 -2.459e-01  1.828e+00  9.834e+02  3.720e+01 -7.522093e-01  0.000000e+00  1.446428e-01  9.015839e+02  1.240040e+02 -2.130513e+02   766     0
-3.517e-01 -3.200e-01  1.759e+00  9.418e+02  3.491e+01 -6.525100e-01  0.000000e+00  1.329463e-01  8.653152e+02  1.163777e+02 -2.152403e+02   767     0
-3.445e-01 -3.936e-01  1.688e+00  8.995e+02  3.271e+01 -5.644714e-01  0.000000e+00  1.213061e-01  8.281799e+02  1.090225e+02 -2.160978e+02   768     0
-3.369e-01 -4.665e-01  1.615e+00  8.565e+02  3.049e+01 -4.869713e-01  0.000000e+00  1.099593e-01  7.903394e+02  1.016261e+02 -2.156538e+02   769     0
-3.291e-01 -5.386e-01  1.540e+00  8.130e+02  2.829e+01 -4.187342e-01  0.000000e+00  9.904001e-02  7.519560e+02  9.430809e+01 -2.139498e+02   770     0
-3.209e-01 -6.100e-01  1.465e+00  7.694e+02  2.623e+01 -3.583702e-01  0.000000e+00  8.856767e-02  7.131908e+02  8.741743e+01 -2.110372e+02   771     0
-3.124e-01 -6.806e-01  1.388e+00  7.257e+02  2.420e+01 -3.040569e-01  0.000000e+00  7.839637e-02  6.742040e+02  8.067861e+01 -2.069772e+02   772     0
-3.036e-01 -7.502e-01  1.311e+00  6.821e+02  2.226e+01 -2.527027e-01  0.000000e+00  6.794143e-02  6.351527e+02  7.421233e+01 -2.018396e+02   773     0
-2.945e-01 -8.188e-01  1.233e+00  6.388e+02  2.039e+01 -1.940458e-01  0.000000e+00  5.446924e-02  5.961924e+02  6.796187e+01 -1.957025e+02   774     0
