# fault state: note that stresses are only those due to slip and do not include background stress
#    pos_1/W    pos_2/W       area        s_c    m_d*s_n           u_s           u_n           u_d           s_s           s_n           s_d pach#  grp#
 6.014e+00 -5.058e-01  6.336e-01  2.511e+03  2.650e+01  1.504171e+00  0.000000e+00  4.011675e-02 -2.454365e+03  8.834650e+01 -7.629784e+01   151     0
 6.004e+00 -6.648e-01  6.316e-01  2.505e+03  2.561e+01  1.257255e+00  0.000000e+00  4.233434e-02 -2.450352e+03  8.535697e+01 -8.459081e+01   152     0
 5.993e+00 -8.237e-01  6.293e-01  2.497e+03  2.420e+01  8.774315e-01  0.000000e+00  3.530725e-02 -2.445920e+03  8.066279e+01 -9.282582e+01   153     0
 5.847e+00  7.766e-01  6.424e-01  2.354e+03  2.594e+01  1.128629e+00  0.000000e+00 -5.043177e-02 -2.298758e+03  8.645755e+01 -7.329388e+00   154     0
 5.845e+00  6.174e-01  6.421e-01  2.357e+03  2.756e+01  1.477680e+00  0.000000e+00 -5.336544e-02 -2.298167e+03  9.186609e+01 -1.465375e+01   155     0
 5.843e+00  4.581e-01  6.415e-01  2.359e+03  2.846e+01  1.652339e+00  0.000000e+00 -4.408280e-02 -2.297182e+03  9.488320e+01 -2.196808e+01   156     0
 5.839e+00  2.988e-01  6.408e-01  2.359e+03  2.912e+01  1.738844e+00  0.000000e+00 -3.010854e-02 -2.295804e+03  9.708147e+01 -2.926734e+01   157     0
 5.835e+00  1.394e-01  6.398e-01  2.359e+03  2.985e+01  1.765219e+00  0.000000e+00 -1.446454e-02 -2.294033e+03  9.951251e+01 -3.654655e+01   158     0
 5.829e+00 -1.990e-02  6.386e-01  2.357e+03  3.015e+01  1.743115e+00  0.000000e+00  1.139744e-03 -2.291868e+03  1.004970e+02 -4.380071e+01   159     0
 5.823e+00 -1.792e-01  6.371e-01  2.354e+03  2.978e+01  1.676979e+00  0.000000e+00  1.544913e-02 -2.289311e+03  9.927372e+01 -5.102485e+01   160     0
 5.815e+00 -3.385e-01  6.355e-01  2.350e+03  2.939e+01  1.566371e+00  0.000000e+00  2.740607e-02 -2.286361e+03  9.797910e+01 -5.821402e+01   161     0
 5.807e+00 -4.976e-01  6.336e-01  2.345e+03  2.859e+01  1.404731e+00  0.000000e+00  3.584235e-02 -2.283020e+03  9.528827e+01 -6.536330e+01   162     0
 5.797e+00 -6.567e-01  6.316e-01  2.338e+03  2.727e+01  1.173865e+00  0.000000e+00  3.901472e-02 -2.279287e+03  9.091438e+01 -7.246778e+01   163     0
 5.787e+00 -8.155e-01  6.293e-01  2.330e+03  2.585e+01  8.190478e-01  0.000000e+00  3.314113e-02 -2.275164e+03  8.617823e+01 -7.952259e+01   164     0
 5.636e+00  7.846e-01  6.424e-01  2.183e+03  2.805e+01  1.046041e+00  0.000000e+00 -5.601409e-02 -2.122686e+03  9.349712e+01 -6.192871e+00   165     0
 5.634e+00  6.254e-01  6.421e-01  2.186e+03  2.958e+01  1.369356e+00  0.000000e+00 -6.025630e-02 -2.122141e+03  9.859215e+01 -1.238150e+01   166     0
 5.632e+00  4.661e-01  6.415e-01  2.188e+03  3.081e+01  1.531052e+00  0.000000e+00 -5.122050e-02 -2.121232e+03  1.026867e+02 -1.856164e+01   167     0
 5.628e+00  3.067e-01  6.408e-01  2.189e+03  3.165e+01  1.611024e+00  0.000000e+00 -3.703283e-02 -2.119959e+03  1.054977e+02 -2.472906e+01   168     0
 5.624e+00  1.474e-01  6.398e-01  2.188e+03  3.208e+01  1.635161e+00  0.000000e+00 -2.096266e-02 -2.118323e+03  1.069320e+02 -3.087953e+01   169     0
 5.619e+00 -1.198e-02  6.386e-01  2.186e+03  3.207e+01  1.614455e+00  0.000000e+00 -4.824226e-03 -2.116324e+03  1.069158e+02 -3.700884e+01   170     0
 5.613e+00 -1.713e-01  6.371e-01  2.183e+03  3.185e+01  1.553040e+00  0.000000e+00  1.013063e-02 -2.113963e+03  1.061623e+02 -4.311278e+01   171     0
 5.605e+00 -3.306e-01  6.355e-01  2.179e+03  3.130e+01  1.450419e+00  0.000000e+00  2.280644e-02 -2.111239e+03  1.043471e+02 -4.918718e+01   172     0
 5.597e+00 -4.897e-01  6.336e-01  2.174e+03  3.023e+01  1.300563e+00  0.000000e+00  3.201472e-02 -2.108154e+03  1.007586e+02 -5.522786e+01   173     0
 5.588e+00 -6.488e-01  6.316e-01  2.167e+03  2.885e+01  1.086595e+00  0.000000e+00  3.602897e-02 -2.104707e+03  9.616734e+01 -6.123070e+01   174     0
 5.578e+00 -8.077e-01  6.293e-01  2.160e+03  2.734e+01  7.580160e-01  0.000000e+00  3.117377e-02 -2.100900e+03  9.112194e+01 -6.719157e+01   175     0
 5.423e+00  7.922e-01  6.424e-01  2.009e+03  3.023e+01  9.598371e-01  0.000000e+00 -6.085708e-02 -1.943342e+03  1.007547e+02 -5.147712e+00   176     0
 5.421e+00  6.330e-01  6.421e-01  2.012e+03  3.176e+01  1.256303e+00  0.000000e+00 -6.623241e-02 -1.942843e+03  1.058573e+02 -1.029190e+01   177     0
 5.419e+00  4.737e-01  6.415e-01  2.014e+03  3.300e+01  1.404484e+00  0.000000e+00 -5.743148e-02 -1.942010e+03  1.100122e+02 -1.542903e+01   178     0
 5.416e+00  3.144e-01  6.408e-01  2.015e+03  3.382e+01  1.477661e+00  0.000000e+00 -4.308123e-02 -1.940845e+03  1.127206e+02 -2.055558e+01   179     0
 5.411e+00  1.550e-01  6.398e-01  2.014e+03  3.406e+01  1.499713e+00  0.000000e+00 -2.664343e-02 -1.939347e+03  1.135351e+02 -2.566805e+01   180     0
 5.406e+00 -4.356e-03  6.386e-01  2.012e+03  3.404e+01  1.480549e+00  0.000000e+00 -1.002335e-02 -1.937517e+03  1.134522e+02 -3.076293e+01   181     0
 5.400e+00 -1.637e-01  6.371e-01  2.009e+03  3.371e+01  1.424068e+00  0.000000e+00  5.478046e-03 -1.935355e+03  1.123828e+02 -3.583672e+01   182     0
 5.393e+00 -3.229e-01  6.355e-01  2.005e+03  3.301e+01  1.329790e+00  0.000000e+00  1.874675e-02 -1.932862e+03  1.100291e+02 -4.088595e+01   183     0
 5.385e+00 -4.821e-01  6.336e-01  2.000e+03  3.195e+01  1.192210e+00  0.000000e+00  2.860618e-02 -1.930037e+03  1.065030e+02 -4.590716e+01   184     0
 5.377e+00 -6.412e-01  6.316e-01  1.993e+03  3.062e+01  9.959287e-01  0.000000e+00  3.334927e-02 -1.926882e+03  1.020763e+02 -5.089691e+01   185     0
 5.367e+00 -8.001e-01  6.293e-01  1.986e+03  2.882e+01  6.946251e-01  0.000000e+00  2.939618e-02 -1.923396e+03  9.607918e+01 -5.585178e+01   186     0
 5.207e+00  7.996e-01  6.424e-01  1.831e+03  3.205e+01  8.703702e-01  0.000000e+00 -6.508172e-02 -1.761001e+03  1.068374e+02 -4.195523e+00   187     0
 5.206e+00  6.403e-01  6.421e-01  1.834e+03  3.367e+01  1.139100e+00  0.000000e+00 -7.142206e-02 -1.760549e+03  1.122445e+02 -8.388170e+00   188     0
 5.204e+00  4.811e-01  6.415e-01  1.836e+03  3.481e+01  1.273359e+00  0.000000e+00 -6.280774e-02 -1.759794e+03  1.160364e+02 -1.257507e+01   189     0
 5.201e+00  3.217e-01  6.408e-01  1.837e+03  3.559e+01  1.339532e+00  0.000000e+00 -4.833626e-02 -1.758738e+03  1.186220e+02 -1.675335e+01   190     0
 5.197e+00  1.623e-01  6.398e-01  1.836e+03  3.577e+01  1.359411e+00  0.000000e+00 -3.159485e-02 -1.757381e+03  1.192212e+02 -2.092015e+01   191     0
 5.192e+00  2.974e-03  6.386e-01  1.834e+03  3.585e+01  1.341937e+00  0.000000e+00 -1.456564e-02 -1.755723e+03  1.194834e+02 -2.507261e+01   192     0
 5.186e+00 -1.564e-01  6.371e-01  1.831e+03  3.538e+01  1.290622e+00  0.000000e+00  1.406751e-03 -1.753764e+03  1.179404e+02 -2.920789e+01   193     0
 5.179e+00 -3.156e-01  6.355e-01  1.827e+03  3.463e+01  1.205066e+00  0.000000e+00  1.519866e-02 -1.751504e+03  1.154443e+02 -3.332314e+01   194     0
 5.172e+00 -4.748e-01  6.336e-01  1.822e+03  3.353e+01  1.080247e+00  0.000000e+00  2.561908e-02 -1.748945e+03  1.117667e+02 -3.741557e+01   195     0
 5.163e+00 -6.339e-01  6.316e-01  1.816e+03  3.216e+01  9.023065e-01  0.000000e+00  3.099316e-02 -1.746085e+03  1.072000e+02 -4.148234e+01   196     0
 5.154e+00 -7.928e-01  6.293e-01  1.808e+03  3.023e+01  6.292439e-01  0.000000e+00  2.782406e-02 -1.742927e+03  1.007602e+02 -4.552069e+01   197     0
 4.990e+00  8.066e-01  6.424e-01  1.650e+03  3.373e+01  7.780806e-01  0.000000e+00 -6.871638e-02 -1.575945e+03  1.124455e+02 -3.337772e+00   198     0
 4.989e+00  6.474e-01  6.421e-01  1.653e+03  3.529e+01  1.018248e+00  0.000000e+00 -7.592034e-02 -1.575540e+03  1.176224e+02 -6.673256e+00   199     0
 4.987e+00  4.881e-01  6.415e-01  1.655e+03  3.643e+01  1.138174e+00  0.000000e+00 -6.747065e-02 -1.574865e+03  1.214369e+02 -1.000417e+01   200     0
 4.984e+00  3.287e-01  6.408e-01  1.656e+03  3.720e+01  1.197239e+00  0.000000e+00 -5.286504e-02 -1.573920e+03  1.240087e+02 -1.332822e+01   201     0
 4.980e+00  1.694e-01  6.398e-01  1.655e+03  3.760e+01  1.214866e+00  0.000000e+00 -3.586432e-02 -1.572705e+03  1.253183e+02 -1.664314e+01   202     0
 4.975e+00  1.000e-02  6.386e-01  1.654e+03  3.744e+01  1.199173e+00  0.000000e+00 -1.849036e-02 -1.571221e+03  1.248114e+02 -1.994666e+01   203     0
 4.970e+00 -1.493e-01  6.371e-01  1.651e+03  3.701e+01  1.153209e+00  0.000000e+00 -2.119242e-03 -1.569468e+03  1.233613e+02 -2.323650e+01   204     0
 4.963e+00 -3.086e-01  6.355e-01  1.647e+03  3.619e+01  1.076679e+00  0.000000e+00  1.211393e-02 -1.567446e+03  1.206368e+02 -2.651042e+01   205     0
 4.956e+00 -4.678e-01  6.336e-01  1.642e+03  3.492e+01  9.650840e-01  0.000000e+00  2.301519e-02 -1.565155e+03  1.163934e+02 -2.976617e+01   206     0
 4.948e+00 -6.269e-01  6.316e-01  1.635e+03  3.331e+01  8.060810e-01  0.000000e+00  2.892266e-02 -1.562596e+03  1.110260e+02 -3.300152e+01   207     0
 4.939e+00 -7.859e-01  6.293e-01  1.628e+03  3.137e+01  5.621102e-01  0.000000e+00  2.643556e-02 -1.559770e+03  1.045715e+02 -3.621425e+01   208     0
 4.771e+00  8.134e-01  6.424e-01  1.466e+03  3.541e+01  6.833758e-01  0.000000e+00 -7.185844e-02 -1.388459e+03  1.180382e+02 -2.575782e+00   209     0
 4.770e+00  6.541e-01  6.421e-01  1.469e+03  3.687e+01  8.942573e-01  0.000000e+00 -7.976656e-02 -1.388102e+03  1.228998e+02 -5.149799e+00   210     0
 4.768e+00  4.948e-01  6.415e-01  1.471e+03  3.798e+01  9.994636e-01  0.000000e+00 -7.145000e-02 -1.387507e+03  1.265974e+02 -7.720286e+00   211     0
 4.765e+00  3.355e-01  6.408e-01  1.472e+03  3.875e+01  1.051299e+00  0.000000e+00 -5.674456e-02 -1.386675e+03  1.291558e+02 -1.028548e+01   212     0
 4.761e+00  1.761e-01  6.398e-01  1.472e+03  3.919e+01  1.066751e+00  0.000000e+00 -3.951538e-02 -1.385605e+03  1.306353e+02 -1.284363e+01   213     0
 4.757e+00  1.673e-02  6.386e-01  1.471e+03  3.910e+01  1.052895e+00  0.000000e+00 -2.184796e-02 -1.384297e+03  1.303452e+02 -1.539297e+01   214     0
 4.752e+00 -1.426e-01  6.371e-01  1.468e+03  3.856e+01  1.012463e+00  0.000000e+00 -5.136064e-03 -1.382752e+03  1.285444e+02 -1.793177e+01   215     0
 4.745e+00 -3.019e-01  6.355e-01  1.464e+03  3.760e+01  9.451968e-01  0.000000e+00  9.467388e-03 -1.380971e+03  1.253335e+02 -2.045827e+01   216     0
 4.739e+00 -4.611e-01  6.336e-01  1.459e+03  3.630e+01  8.472222e-01  0.000000e+00  2.077005e-02 -1.378953e+03  1.209859e+02 -2.297076e+01   217     0
 4.731e+00 -6.202e-01  6.316e-01  1.452e+03  3.453e+01  7.075917e-01  0.000000e+00  2.714256e-02 -1.376698e+03  1.150847e+02 -2.546750e+01   218     0
 4.722e+00 -7.792e-01  6.293e-01  1.445e+03  3.257e+01  4.934056e-01  0.000000e+00  2.524869e-02 -1.374208e+03  1.085511e+02 -2.794679e+01   219     0
 4.550e+00  8.198e-01  6.424e-01  1.280e+03  3.698e+01  5.865428e-01  0.000000e+00 -7.451139e-02 -1.198832e+03  1.232547e+02 -1.910728e+00   220     0
 4.549e+00  6.606e-01  6.421e-01  1.283e+03  3.844e+01  7.674577e-01  0.000000e+00 -8.303396e-02 -1.198523e+03  1.281186e+02 -3.820146e+00   221     0
 4.547e+00  5.013e-01  6.415e-01  1.285e+03  3.956e+01  8.577376e-01  0.000000e+00 -7.482877e-02 -1.198010e+03  1.318669e+02 -5.726946e+00   222     0
 4.544e+00  3.419e-01  6.408e-01  1.286e+03  4.034e+01  9.021943e-01  0.000000e+00 -6.002987e-02 -1.197291e+03  1.344661e+02 -7.629821e+00   223     0
 4.541e+00  1.825e-01  6.398e-01  1.286e+03  4.047e+01  9.154534e-01  0.000000e+00 -4.259671e-02 -1.196367e+03  1.349164e+02 -9.527467e+00   224     0
 4.537e+00  2.316e-02  6.386e-01  1.284e+03  4.038e+01  9.035441e-01  0.000000e+00 -2.466696e-02 -1.195238e+03  1.345918e+02 -1.141858e+01   225     0
 4.532e+00 -1.362e-01  6.371e-01  1.282e+03  3.982e+01  8.687995e-01  0.000000e+00 -7.661986e-03 -1.193905e+03  1.327272e+02 -1.330187e+01   226     0
 4.526e+00 -2.955e-01  6.355e-01  1.278e+03  3.887e+01  8.110569e-01  0.000000e+00  7.254912e-03 -1.192366e+03  1.295679e+02 -1.517605e+01   227     0
 4.519e+00 -4.547e-01  6.336e-01  1.273e+03  3.744e+01  7.269784e-01  0.000000e+00  1.890135e-02 -1.190624e+03  1.248133e+02 -1.703982e+01   228     0
 4.512e+00 -6.138e-01  6.316e-01  1.267e+03  3.574e+01  6.071482e-01  0.000000e+00  2.566008e-02 -1.188677e+03  1.191285e+02 -1.889192e+01   229     0
 4.504e+00 -7.728e-01  6.293e-01  1.260e+03  3.366e+01  4.233636e-01  0.000000e+00  2.424780e-02 -1.186527e+03  1.122148e+02 -2.073106e+01   230     0
 4.328e+00  8.260e-01  6.424e-01  1.091e+03  3.817e+01  4.879198e-01  0.000000e+00 -7.672335e-02 -1.007356e+03  1.272466e+02 -1.343635e+00   231     0
 4.326e+00  6.667e-01  6.421e-01  1.095e+03  3.976e+01  6.383678e-01  0.000000e+00 -8.574469e-02 -1.007097e+03  1.325196e+02 -2.686348e+00   232     0
 4.325e+00  5.074e-01  6.415e-01  1.097e+03  4.086e+01  7.134033e-01  0.000000e+00 -7.763231e-02 -1.006666e+03  1.362026e+02 -4.027221e+00   233     0
 4.322e+00  3.481e-01  6.408e-01  1.098e+03  4.150e+01  7.503408e-01  0.000000e+00 -6.274285e-02 -1.006062e+03  1.383436e+02 -5.365334e+00   234     0
 4.319e+00  1.887e-01  6.398e-01  1.098e+03  4.174e+01  7.613476e-01  0.000000e+00 -4.513681e-02 -1.005285e+03  1.391429e+02 -6.699769e+00   235     0
 4.315e+00  2.928e-02  6.386e-01  1.096e+03  4.153e+01  7.514551e-01  0.000000e+00 -2.698008e-02 -1.004337e+03  1.384472e+02 -8.029613e+00   236     0
 4.310e+00 -1.301e-01  6.371e-01  1.094e+03  4.091e+01  7.225859e-01  0.000000e+00 -9.725801e-03 -1.003216e+03  1.363742e+02 -9.353954e+00   237     0
 4.304e+00 -2.894e-01  6.355e-01  1.090e+03  3.992e+01  6.746157e-01  0.000000e+00  5.448197e-03 -1.001923e+03  1.330745e+02 -1.067188e+01   238     0
 4.298e+00 -4.486e-01  6.336e-01  1.085e+03  3.856e+01  6.046817e-01  0.000000e+00  1.737556e-02 -1.000459e+03  1.285289e+02 -1.198250e+01   239     0
 4.291e+00 -6.077e-01  6.316e-01  1.080e+03  3.678e+01  5.050382e-01  0.000000e+00  2.445634e-02 -9.988234e+02  1.225871e+02 -1.328490e+01   240     0
 4.283e+00 -7.667e-01  6.293e-01  1.073e+03  3.457e+01  3.521875e-01  0.000000e+00  2.345010e-02 -9.970166e+02  1.152407e+02 -1.457820e+01   241     0
 4.103e+00  8.318e-01  6.424e-01  9.011e+02  3.932e+01  3.877243e-01  0.000000e+00 -7.852157e-02 -8.143270e+02  1.310613e+02 -8.753771e-01   242     0
 4.102e+00  6.726e-01  6.421e-01  9.045e+02  4.090e+01  5.073006e-01  0.000000e+00 -8.793354e-02 -8.141177e+02  1.363176e+02 -1.750154e+00   243     0
 4.100e+00  5.132e-01  6.415e-01  9.067e+02  4.198e+01  5.668903e-01  0.000000e+00 -7.986826e-02 -8.137689e+02  1.399205e+02 -2.623732e+00   244     0
 4.098e+00  3.539e-01  6.408e-01  9.078e+02  4.264e+01  5.962098e-01  0.000000e+00 -6.490218e-02 -8.132807e+02  1.421378e+02 -3.495512e+00   245     0
 4.095e+00  1.945e-01  6.398e-01  9.078e+02  4.291e+01  6.049633e-01  0.000000e+00 -4.714881e-02 -8.126531e+02  1.430348e+02 -4.364895e+00   246     0
 4.091e+00  3.510e-02  6.386e-01  9.064e+02  4.263e+01  5.971075e-01  0.000000e+00 -2.881664e-02 -8.118863e+02  1.420921e+02 -5.231288e+00   247     0
 4.086e+00 -1.243e-01  6.371e-01  9.039e+02  4.198e+01  5.742410e-01  0.000000e+00 -1.136507e-02 -8.109803e+02  1.399394e+02 -6.094095e+00   248     0
 4.081e+00 -2.836e-01  6.355e-01  9.005e+02  4.098e+01  5.361692e-01  0.000000e+00  4.042173e-03 -8.099354e+02  1.365864e+02 -6.952726e+00   249     0
 4.075e+00 -4.428e-01  6.336e-01  8.960e+02  3.952e+01  4.806138e-01  0.000000e+00  1.621072e-02 -8.087518e+02  1.317450e+02 -7.806591e+00   250     0
 4.068e+00 -6.020e-01  6.316e-01  8.902e+02  3.761e+01  4.014431e-01  0.000000e+00  2.353747e-02 -8.074295e+02  1.253662e+02 -8.655106e+00   251     0
 4.061e+00 -7.610e-01  6.293e-01  8.835e+02  3.535e+01  2.799861e-01  0.000000e+00  2.283479e-02 -8.059689e+02  1.178429e+02 -9.497690e+00   252     0
 3.877e+00  8.373e-01  6.424e-01  7.092e+02  4.034e+01  2.862640e-01  0.000000e+00 -7.991702e-02 -6.200425e+02  1.344584e+02 -5.066773e-01   253     0
 3.876e+00  6.781e-01  6.421e-01  7.125e+02  4.185e+01  3.745289e-01  0.000000e+00 -8.962679e-02 -6.198831e+02  1.395151e+02 -1.013007e+00   254     0
 3.875e+00  5.188e-01  6.415e-01  7.148e+02  4.295e+01  4.185476e-01  0.000000e+00 -8.159122e-02 -6.196175e+02  1.431621e+02 -1.518643e+00   255     0
 3.872e+00  3.594e-01  6.408e-01  7.161e+02  4.363e+01  4.402188e-01  0.000000e+00 -6.654422e-02 -6.192458e+02  1.454470e+02 -2.023238e+00   256     0
 3.869e+00  2.000e-01  6.398e-01  7.160e+02  4.383e+01  4.466963e-01  0.000000e+00 -4.865956e-02 -6.187679e+02  1.461158e+02 -2.526446e+00   257     0
 3.866e+00  4.060e-02  6.386e-01  7.148e+02  4.357e+01  4.409609e-01  0.000000e+00 -3.016427e-02 -6.181840e+02  1.452332e+02 -3.027923e+00   258     0
 3.861e+00 -1.188e-01  6.371e-01  7.126e+02  4.292e+01  4.241123e-01  0.000000e+00 -1.253778e-02 -6.174942e+02  1.430547e+02 -3.527325e+00   259     0
 3.856e+00 -2.781e-01  6.355e-01  7.092e+02  4.181e+01  3.960323e-01  0.000000e+00  3.038630e-03 -6.166986e+02  1.393503e+02 -4.024309e+00   260     0
 3.851e+00 -4.374e-01  6.336e-01  7.047e+02  4.026e+01  3.550966e-01  0.000000e+00  1.537983e-02 -6.157974e+02  1.342155e+02 -4.518535e+00   261     0
 3.844e+00 -5.965e-01  6.316e-01  6.993e+02  3.835e+01  2.966968e-01  0.000000e+00  2.289679e-02 -6.147906e+02  1.278393e+02 -5.009664e+00   262     0
 3.837e+00 -7.555e-01  6.293e-01  6.930e+02  3.612e+01  2.069901e-01  0.000000e+00  2.241765e-02 -6.136785e+02  1.204128e+02 -5.497360e+00   263     0
 3.650e+00  8.425e-01  6.424e-01  5.158e+02  4.115e+01  1.837900e-01  0.000000e+00 -8.092588e-02 -4.248019e+02  1.371580e+02 -2.381035e-01   264     0
 3.649e+00  6.833e-01  6.421e-01  5.192e+02  4.266e+01  2.404281e-01  0.000000e+00 -9.083358e-02 -4.246927e+02  1.422104e+02 -4.760439e-01   265     0
 3.647e+00  5.240e-01  6.415e-01  5.218e+02  4.382e+01  2.686996e-01  0.000000e+00 -8.280034e-02 -4.245107e+02  1.460820e+02 -7.136580e-01   266     0
 3.645e+00  3.646e-01  6.408e-01  5.230e+02  4.444e+01  2.826441e-01  0.000000e+00 -6.766922e-02 -4.242560e+02  1.481387e+02 -9.507830e-01   267     0
 3.642e+00  2.052e-01  6.398e-01  5.230e+02  4.460e+01  2.868413e-01  0.000000e+00 -4.966900e-02 -4.239286e+02  1.486793e+02 -1.187256e+00   268     0
 3.639e+00  4.579e-02  6.386e-01  5.221e+02  4.439e+01  2.832351e-01  0.000000e+00 -3.104897e-02 -4.235286e+02  1.479672e+02 -1.422916e+00   269     0
 3.635e+00 -1.136e-01  6.371e-01  5.200e+02  4.367e+01  2.725378e-01  0.000000e+00 -1.328526e-02 -4.230560e+02  1.455732e+02 -1.657601e+00   270     0
 3.630e+00 -2.729e-01  6.355e-01  5.168e+02  4.254e+01  2.546051e-01  0.000000e+00  2.424434e-03 -4.225110e+02  1.418153e+02 -1.891149e+00   271     0
 3.625e+00 -4.322e-01  6.336e-01  5.126e+02  4.100e+01  2.284377e-01  0.000000e+00  1.489414e-02 -4.218935e+02  1.366577e+02 -2.123401e+00   272     0
 3.619e+00 -5.913e-01  6.316e-01  5.074e+02  3.908e+01  1.909803e-01  0.000000e+00  2.253897e-02 -4.212037e+02  1.302503e+02 -2.354198e+00   273     0
 3.612e+00 -7.503e-01  6.293e-01  5.012e+02  3.677e+01  1.333426e-01  0.000000e+00  2.219165e-02 -4.204418e+02  1.225689e+02 -2.583382e+00   274     0
 3.421e+00  8.474e-01  6.424e-01  3.217e+02  4.193e+01  8.051322e-02  0.000000e+00 -8.155978e-02 -2.289062e+02  1.397554e+02 -7.007007e-02   275     0
 3.420e+00  6.882e-01  6.421e-01  3.252e+02  4.345e+01  1.053201e-01  0.000000e+00 -9.156885e-02 -2.288474e+02  1.448396e+02 -1.400921e-01   276     0
 3.419e+00  5.289e-01  6.415e-01  3.276e+02  4.450e+01  1.177165e-01  0.000000e+00 -8.350438e-02 -2.287494e+02  1.483183e+02 -2.100182e-01   277     0
 3.417e+00  3.695e-01  6.408e-01  3.289e+02  4.512e+01  1.238790e-01  0.000000e+00 -6.829604e-02 -2.286121e+02  1.503847e+02 -2.798003e-01   278     0
 3.414e+00  2.101e-01  6.398e-01  3.291e+02  4.529e+01  1.258266e-01  0.000000e+00 -5.019577e-02 -2.284357e+02  1.509797e+02 -3.493906e-01   279     0
 3.411e+00  5.066e-02  6.386e-01  3.283e+02  4.502e+01  1.243778e-01  0.000000e+00 -3.146696e-02 -2.282202e+02  1.500514e+02 -4.187415e-01   280     0
 3.407e+00 -1.087e-01  6.371e-01  3.263e+02  4.430e+01  1.198461e-01  0.000000e+00 -1.360468e-02 -2.279655e+02  1.476653e+02 -4.878054e-01   281     0
 3.403e+00 -2.681e-01  6.355e-01  3.235e+02  4.320e+01  1.121892e-01  0.000000e+00  2.198131e-03 -2.276718e+02  1.439963e+02 -5.565350e-01   282     0
 3.398e+00 -4.273e-01  6.336e-01  3.194e+02  4.161e+01  1.008678e-01  0.000000e+00  1.475099e-02 -2.273390e+02  1.387107e+02 -6.248831e-01   283     0
 3.392e+00 -5.865e-01  6.316e-01  3.145e+02  3.967e+01  8.454453e-02  0.000000e+00  2.246029e-02 -2.269674e+02  1.322465e+02 -6.928030e-01   284     0
 3.386e+00 -7.455e-01  6.293e-01  3.086e+02  3.731e+01  5.920023e-02  0.000000e+00  2.216135e-02 -2.265568e+02  1.243819e+02 -7.602481e-01   285     0
 3.191e+00  8.520e-01  6.424e-01  1.268e+02  4.249e+01 -2.335294e-02  0.000000e+00 -8.181960e-02 -3.265766e+01  1.416347e+02 -2.835949e-03   286     0
 3.190e+00  6.927e-01  6.421e-01  1.304e+02  4.404e+01 -3.053701e-02  0.000000e+00 -9.183564e-02 -3.264927e+01  1.467852e+02 -5.669954e-03   287     0
 3.189e+00  5.334e-01  6.415e-01  1.329e+02  4.511e+01 -3.409264e-02  0.000000e+00 -8.371425e-02 -3.263528e+01  1.503740e+02 -8.500073e-03   288     0
 3.187e+00  3.740e-01  6.408e-01  1.343e+02  4.574e+01 -3.574092e-02  0.000000e+00 -6.842482e-02 -3.261570e+01  1.524580e+02 -1.132437e-02   289     0
 3.184e+00  2.146e-01  6.398e-01  1.347e+02  4.592e+01 -3.605311e-02  0.000000e+00 -5.023770e-02 -3.259053e+01  1.530781e+02 -1.414090e-02   290     0
 3.181e+00  5.522e-02  6.386e-01  1.340e+02  4.560e+01 -3.531272e-02  0.000000e+00 -3.142774e-02 -3.255978e+01  1.520143e+02 -1.694774e-02   291     0
 3.178e+00 -1.042e-01  6.371e-01  1.323e+02  4.492e+01 -3.361304e-02  0.000000e+00 -1.349501e-02 -3.252345e+01  1.497415e+02 -1.974297e-02   292     0
 3.174e+00 -2.635e-01  6.355e-01  1.295e+02  4.373e+01 -3.098321e-02  0.000000e+00  2.362798e-03 -3.248154e+01  1.457550e+02 -2.252466e-02   293     0
 3.169e+00 -4.228e-01  6.336e-01  1.257e+02  4.212e+01 -2.734824e-02  0.000000e+00  1.494844e-02 -3.243407e+01  1.404038e+02 -2.529092e-02   294     0
 3.164e+00 -5.819e-01  6.316e-01  1.211e+02  4.015e+01 -2.241629e-02  0.000000e+00  2.266348e-02 -3.238105e+01  1.338499e+02 -2.803984e-02   295     0
 3.158e+00 -7.410e-01  6.293e-01  1.155e+02  3.781e+01 -1.530166e-02  0.000000e+00  2.232589e-02 -3.232247e+01  1.260201e+02 -3.076955e-02   296     0
 2.959e+00  8.562e-01  6.424e-01  2.591e+02  4.307e+01 -1.275607e-01  0.000000e+00 -8.171400e-02  1.636413e+02  1.435588e+02 -3.650484e-02   297     0
 2.959e+00  6.970e-01  6.421e-01  2.624e+02  4.448e+01 -1.668729e-01  0.000000e+00 -9.164233e-02  1.635992e+02  1.482589e+02 -7.298467e-02   298     0
 2.957e+00  5.377e-01  6.415e-01  2.649e+02  4.558e+01 -1.864032e-01  0.000000e+00 -8.343504e-02  1.635291e+02  1.519346e+02 -1.094145e-01   299     0
 2.956e+00  3.783e-01  6.408e-01  2.663e+02  4.623e+01 -1.958826e-01  0.000000e+00 -6.806458e-02  1.634310e+02  1.540921e+02 -1.457693e-01   300     0
 2.953e+00  2.189e-01  6.398e-01  2.664e+02  4.632e+01 -1.984832e-01  0.000000e+00 -4.980397e-02  1.633049e+02  1.544102e+02 -1.820242e-01   301     0
 2.951e+00  5.946e-02  6.386e-01  2.655e+02  4.600e+01 -1.955288e-01  0.000000e+00 -3.093351e-02  1.631508e+02  1.533330e+02 -2.181544e-01   302     0
