# fault state: note that stresses are only those due to slip and do not include background stress
#    pos_1/W    pos_2/W       area        s_c    m_d*s_n           u_s           u_n           u_d           s_s           s_n           s_d pach#  grp#
 2.932e-02 -6.011e-01  1.465e+00  1.952e+03  5.834e+01 -7.922228e-01  0.000000e+00  1.238230e-01  1.820537e+03  1.944666e+02 -2.915479e+02   621     0
 2.854e-02 -6.719e-01  1.388e+00  1.894e+03  5.411e+01 -6.936633e-01  0.000000e+00  1.132534e-01  1.772332e+03  1.803635e+02 -2.944647e+02   622     0
 2.774e-02 -7.417e-01  1.311e+00  1.834e+03  4.991e+01 -5.957519e-01  0.000000e+00  1.016292e-01  1.722377e+03  1.663763e+02 -2.962194e+02   623     0
 2.691e-02 -8.106e-01  1.233e+00  1.772e+03  4.568e+01 -4.731654e-01  0.000000e+00  8.461578e-02  1.670723e+03  1.522797e+02 -2.968051e+02   624     0
-3.803e-02  9.675e-01  2.464e+00  2.776e+03  6.318e+01 -2.963182e+00  0.000000e+00 -2.547681e-01  2.633474e+03  2.106122e+02 -2.356730e+01   625     0
-3.798e-02  8.945e-01  2.457e+00  2.796e+03  7.367e+01 -3.868667e+00  0.000000e+00 -2.694927e-01  2.629575e+03  2.455647e+02 -4.704149e+01   626     0
-3.788e-02  8.208e-01  2.445e+00  2.810e+03  8.209e+01 -4.293276e+00  0.000000e+00 -2.246516e-01  2.623081e+03  2.736397e+02 -7.033012e+01   627     0
-3.775e-02  7.465e-01  2.428e+00  2.816e+03  8.881e+01 -4.469445e+00  0.000000e+00 -1.579821e-01  2.613998e+03  2.960425e+02 -9.334110e+01   628     0
-3.758e-02  6.718e-01  2.407e+00  2.815e+03  9.342e+01 -4.483074e+00  0.000000e+00 -8.504456e-02  2.602336e+03  3.114117e+02 -1.159838e+02   629     0
-3.738e-02  5.966e-01  2.380e+00  2.810e+03  9.716e+01 -4.382277e+00  0.000000e+00 -1.418326e-02  2.588105e+03  3.238744e+02 -1.381688e+02   630     0
-3.714e-02  5.212e-01  2.350e+00  2.799e+03  9.959e+01 -4.199657e+00  0.000000e+00  4.981515e-02  2.571320e+03  3.319702e+02 -1.598083e+02   631     0
-3.686e-02  4.454e-01  2.314e+00  2.782e+03  1.008e+02 -3.960922e+00  0.000000e+00  1.042644e-01  2.551998e+03  3.361666e+02 -1.808173e+02   632     0
-3.654e-02  3.695e-01  2.275e+00  2.759e+03  1.004e+02 -3.686940e+00  0.000000e+00  1.480431e-01  2.530157e+03  3.347277e+02 -2.011126e+02   633     0
-3.619e-02  2.934e-01  2.231e+00  2.733e+03  9.972e+01 -3.394766e+00  0.000000e+00  1.810921e-01  2.505819e+03  3.323874e+02 -2.206143e+02   634     0
-3.580e-02  2.173e-01  2.184e+00  2.703e+03  9.807e+01 -3.097495e+00  0.000000e+00  2.041705e-01  2.479008e+03  3.269156e+02 -2.392453e+02   635     0
-3.538e-02  1.412e-01  2.133e+00  2.668e+03  9.550e+01 -2.805745e+00  0.000000e+00  2.184285e-01  2.449751e+03  3.183308e+02 -2.569321e+02   636     0
-3.492e-02  6.528e-02  2.078e+00  2.630e+03  9.280e+01 -2.526362e+00  0.000000e+00  2.252147e-01  2.418076e+03  3.093218e+02 -2.736049e+02   637     0
-3.443e-02 -1.049e-02  2.020e+00  2.588e+03  8.935e+01 -2.264543e+00  0.000000e+00  2.260801e-01  2.384015e+03  2.978463e+02 -2.891978e+02   638     0
-3.391e-02 -8.600e-02  1.958e+00  2.543e+03  8.579e+01 -2.022816e+00  0.000000e+00  2.223659e-01  2.347601e+03  2.859708e+02 -3.036495e+02   639     0
-3.334e-02 -1.612e-01  1.894e+00  2.495e+03  8.184e+01 -1.802340e+00  0.000000e+00  2.152745e-01  2.308870e+03  2.727938e+02 -3.169029e+02   640     0
-3.275e-02 -2.359e-01  1.828e+00  2.445e+03  7.788e+01 -1.602927e+00  0.000000e+00  2.058314e-01  2.267861e+03  2.596044e+02 -3.289055e+02   641     0
-3.213e-02 -3.102e-01  1.759e+00  2.391e+03  7.362e+01 -1.423743e+00  0.000000e+00  1.949072e-01  2.224613e+03  2.454056e+02 -3.396101e+02   642     0
-3.147e-02 -3.840e-01  1.688e+00  2.336e+03  6.957e+01 -1.263291e+00  0.000000e+00  1.831042e-01  2.179171e+03  2.318880e+02 -3.489744e+02   643     0
-3.078e-02 -4.571e-01  1.615e+00  2.279e+03  6.545e+01 -1.119691e+00  0.000000e+00  1.708804e-01  2.131577e+03  2.181687e+02 -3.569614e+02   644     0
-3.007e-02 -5.295e-01  1.540e+00  2.220e+03  6.127e+01 -9.907676e-01  0.000000e+00  1.585323e-01  2.081880e+03  2.042214e+02 -3.635397e+02   645     0
-2.932e-02 -6.011e-01  1.465e+00  2.158e+03  5.714e+01 -8.740075e-01  0.000000e+00  1.461602e-01  2.030128e+03  1.904803e+02 -3.686833e+02   646     0
-2.854e-02 -6.719e-01  1.388e+00  2.095e+03  5.310e+01 -7.655075e-01  0.000000e+00  1.335294e-01  1.976373e+03  1.770038e+02 -3.723719e+02   647     0
-2.774e-02 -7.417e-01  1.311e+00  2.030e+03  4.908e+01 -6.576821e-01  0.000000e+00  1.196179e-01  1.920668e+03  1.635974e+02 -3.745908e+02   648     0
-2.691e-02 -8.106e-01  1.233e+00  1.963e+03  4.508e+01 -5.225191e-01  0.000000e+00  9.929470e-02  1.863067e+03  1.502819e+02 -3.753315e+02   649     0
-1.141e-01  9.668e-01  2.464e+00  3.031e+03  6.042e+01 -3.219096e+00  0.000000e+00 -2.079841e-01  2.894964e+03  2.013941e+02 -2.902456e+01   650     0
-1.139e-01  8.937e-01  2.457e+00  3.050e+03  7.037e+01 -4.203507e+00  0.000000e+00 -2.088163e-01  2.890678e+03  2.345669e+02 -5.793446e+01   651     0
-1.136e-01  8.200e-01  2.445e+00  3.061e+03  7.831e+01 -4.665341e+00  0.000000e+00 -1.580437e-01  2.883539e+03  2.610346e+02 -8.661583e+01   652     0
-1.132e-01  7.458e-01  2.428e+00  3.067e+03  8.495e+01 -4.857037e+00  0.000000e+00 -8.904194e-02  2.873555e+03  2.831768e+02 -1.149553e+02   653     0
-1.127e-01  6.710e-01  2.407e+00  3.065e+03  8.960e+01 -4.872509e+00  0.000000e+00 -1.577850e-02  2.860734e+03  2.986584e+02 -1.428411e+02   654     0
-1.121e-01  5.959e-01  2.380e+00  3.057e+03  9.310e+01 -4.763038e+00  0.000000e+00  5.407221e-02  2.845090e+03  3.103285e+02 -1.701633e+02   655     0
-1.114e-01  5.204e-01  2.350e+00  3.044e+03  9.550e+01 -4.565108e+00  0.000000e+00  1.160979e-01  2.826639e+03  3.183219e+02 -1.968137e+02   656     0
-1.105e-01  4.446e-01  2.314e+00  3.026e+03  9.687e+01 -4.305824e+00  0.000000e+00  1.679920e-01  2.805398e+03  3.228927e+02 -2.226876e+02   657     0
-1.096e-01  3.687e-01  2.275e+00  3.002e+03  9.669e+01 -4.008288e+00  0.000000e+00  2.088530e-01  2.781388e+03  3.223016e+02 -2.476825e+02   658     0
-1.085e-01  2.927e-01  2.231e+00  2.973e+03  9.566e+01 -3.690894e+00  0.000000e+00  2.387807e-01  2.754634e+03  3.188758e+02 -2.717000e+02   659     0
-1.074e-01  2.166e-01  2.184e+00  2.940e+03  9.424e+01 -3.368185e+00  0.000000e+00  2.586084e-01  2.725161e+03  3.141424e+02 -2.946452e+02   660     0
-1.061e-01  1.405e-01  2.133e+00  2.903e+03  9.218e+01 -3.051111e+00  0.000000e+00  2.695932e-01  2.692999e+03  3.072666e+02 -3.164275e+02   661     0
-1.047e-01  6.457e-02  2.078e+00  2.862e+03  8.963e+01 -2.747765e+00  0.000000e+00  2.732203e-01  2.658178e+03  2.987546e+02 -3.369611e+02   662     0
-1.033e-01 -1.120e-02  2.020e+00  2.817e+03  8.642e+01 -2.463444e+00  0.000000e+00  2.710051e-01  2.620735e+03  2.880538e+02 -3.561648e+02   663     0
-1.017e-01 -8.669e-02  1.958e+00  2.770e+03  8.309e+01 -2.200948e+00  0.000000e+00  2.643099e-01  2.580705e+03  2.769551e+02 -3.739629e+02   664     0
-1.000e-01 -1.619e-01  1.894e+00  2.718e+03  7.942e+01 -1.961292e+00  0.000000e+00  2.543755e-01  2.538129e+03  2.647459e+02 -3.902852e+02   665     0
-9.822e-02 -2.366e-01  1.828e+00  2.664e+03  7.552e+01 -1.744717e+00  0.000000e+00  2.422540e-01  2.493048e+03  2.517258e+02 -4.050671e+02   666     0
-9.635e-02 -3.109e-01  1.759e+00  2.607e+03  7.156e+01 -1.550061e+00  0.000000e+00  2.287577e-01  2.445506e+03  2.385201e+02 -4.182505e+02   667     0
-9.438e-02 -3.846e-01  1.688e+00  2.548e+03  6.759e+01 -1.375594e+00  0.000000e+00  2.144946e-01  2.395551e+03  2.252913e+02 -4.297832e+02   668     0
-9.232e-02 -4.577e-01  1.615e+00  2.487e+03  6.369e+01 -1.219536e+00  0.000000e+00  1.999343e-01  2.343232e+03  2.122989e+02 -4.396198e+02   669     0
-9.017e-02 -5.301e-01  1.540e+00  2.423e+03  5.981e+01 -1.079506e+00  0.000000e+00  1.853377e-01  2.288600e+03  1.993581e+02 -4.477214e+02   670     0
-8.793e-02 -6.017e-01  1.465e+00  2.357e+03  5.590e+01 -9.524708e-01  0.000000e+00  1.707352e-01  2.231709e+03  1.863221e+02 -4.540560e+02   671     0
-8.560e-02 -6.724e-01  1.388e+00  2.289e+03  5.201e+01 -8.344549e-01  0.000000e+00  1.558453e-01  2.172617e+03  1.733704e+02 -4.585986e+02   672     0
-8.318e-02 -7.423e-01  1.311e+00  2.219e+03  4.816e+01 -7.171116e-01  0.000000e+00  1.394212e-01  2.111380e+03  1.605333e+02 -4.613314e+02   673     0
-8.069e-02 -8.112e-01  1.233e+00  2.147e+03  4.438e+01 -5.698912e-01  0.000000e+00  1.154514e-01  2.048059e+03  1.479396e+02 -4.622436e+02   674     0
-1.900e-01  9.652e-01  2.464e+00  3.273e+03  5.719e+01 -3.462971e+00  0.000000e+00 -1.563385e-01  3.145029e+03  1.906377e+02 -3.498680e+01   675     0
-1.897e-01  8.922e-01  2.457e+00  3.291e+03  6.677e+01 -4.522689e+00  0.000000e+00 -1.419403e-01  3.140373e+03  2.225756e+02 -6.983538e+01   676     0
-1.892e-01  8.185e-01  2.445e+00  3.301e+03  7.444e+01 -5.019937e+00  0.000000e+00 -8.465991e-02  3.132617e+03  2.481351e+02 -1.044085e+02   677     0
-1.886e-01  7.442e-01  2.428e+00  3.305e+03  8.058e+01 -5.226526e+00  0.000000e+00 -1.306912e-02  3.121770e+03  2.686095e+02 -1.385694e+02   678     0
-1.877e-01  6.695e-01  2.407e+00  3.302e+03  8.543e+01 -5.243375e+00  0.000000e+00  6.040258e-02  3.107842e+03  2.847764e+02 -1.721836e+02   679     0
-1.867e-01  5.944e-01  2.380e+00  3.293e+03  8.887e+01 -5.125860e+00  0.000000e+00  1.290160e-01  3.090847e+03  2.962478e+02 -2.051183e+02   680     0
-1.855e-01  5.189e-01  2.350e+00  3.278e+03  9.084e+01 -4.912603e+00  0.000000e+00  1.888289e-01  3.070802e+03  3.028111e+02 -2.372433e+02   681     0
-1.841e-01  4.431e-01  2.314e+00  3.257e+03  9.200e+01 -4.634080e+00  0.000000e+00  2.378028e-01  3.047726e+03  3.066733e+02 -2.684321e+02   682     0
-1.825e-01  3.672e-01  2.275e+00  3.233e+03  9.262e+01 -4.314272e+00  0.000000e+00  2.753811e-01  3.021643e+03  3.087302e+02 -2.985615e+02   683     0
-1.808e-01  2.912e-01  2.231e+00  3.201e+03  9.151e+01 -3.972917e+00  0.000000e+00  3.018250e-01  2.992577e+03  3.050216e+02 -3.275127e+02   684     0
-1.788e-01  2.151e-01  2.184e+00  3.166e+03  9.040e+01 -3.625606e+00  0.000000e+00  3.180195e-01  2.960559e+03  3.013293e+02 -3.551713e+02   685     0
-1.767e-01  1.391e-01  2.133e+00  3.127e+03  8.854e+01 -3.284719e+00  0.000000e+00  3.254077e-01  2.925618e+03  2.951335e+02 -3.814281e+02   686     0
-1.744e-01  6.314e-02  2.078e+00  3.083e+03  8.591e+01 -2.958530e+00  0.000000e+00  3.255264e-01  2.887790e+03  2.863823e+02 -4.061798e+02   687     0
-1.720e-01 -1.260e-02  2.020e+00  3.036e+03  8.316e+01 -2.652710e+00  0.000000e+00  3.198989e-01  2.847113e+03  2.772012e+02 -4.293283e+02   688     0
-1.693e-01 -8.807e-02  1.958e+00  2.985e+03  7.986e+01 -2.370402e+00  0.000000e+00  3.099589e-01  2.803625e+03  2.662021e+02 -4.507825e+02   689     0
-1.666e-01 -1.632e-01  1.894e+00  2.931e+03  7.657e+01 -2.112618e+00  0.000000e+00  2.969122e-01  2.757371e+03  2.552384e+02 -4.704577e+02   690     0
-1.636e-01 -2.379e-01  1.828e+00  2.874e+03  7.292e+01 -1.879672e+00  0.000000e+00  2.818431e-01  2.708395e+03  2.430780e+02 -4.882762e+02   691     0
-1.605e-01 -3.122e-01  1.759e+00  2.813e+03  6.922e+01 -1.670247e+00  0.000000e+00  2.655385e-01  2.656747e+03  2.307229e+02 -5.041677e+02   692     0
-1.572e-01 -3.859e-01  1.688e+00  2.750e+03  6.552e+01 -1.482634e+00  0.000000e+00  2.486198e-01  2.602477e+03  2.183992e+02 -5.180694e+02   693     0
-1.538e-01 -4.589e-01  1.615e+00  2.685e+03  6.168e+01 -1.314732e+00  0.000000e+00  2.315266e-01  2.545638e+03  2.055893e+02 -5.299266e+02   694     0
-1.502e-01 -5.313e-01  1.540e+00  2.617e+03  5.806e+01 -1.163975e+00  0.000000e+00  2.144609e-01  2.486288e+03  1.935221e+02 -5.396924e+02   695     0
-1.464e-01 -6.029e-01  1.465e+00  2.546e+03  5.432e+01 -1.027212e+00  0.000000e+00  1.974464e-01  2.424483e+03  1.810623e+02 -5.473283e+02   696     0
-1.426e-01 -6.736e-01  1.388e+00  2.473e+03  5.063e+01 -9.001537e-01  0.000000e+00  1.801034e-01  2.360286e+03  1.687748e+02 -5.528041e+02   697     0
-1.385e-01 -7.434e-01  1.311e+00  2.399e+03  4.710e+01 -7.736989e-01  0.000000e+00  1.609362e-01  2.293760e+03  1.569994e+02 -5.560983e+02   698     0
-1.344e-01 -8.123e-01  1.233e+00  2.322e+03  4.358e+01 -6.150213e-01  0.000000e+00  1.330117e-01  2.224970e+03  1.452547e+02 -5.571978e+02   699     0
-2.657e-01  9.629e-01  2.464e+00  3.504e+03  5.394e+01 -3.693660e+00  0.000000e+00 -1.000516e-01  3.382683e+03  1.797967e+02 -4.143048e+01   700     0
-2.653e-01  8.898e-01  2.457e+00  3.519e+03  6.266e+01 -4.824471e+00  0.000000e+00 -6.905225e-02  3.377674e+03  2.088744e+02 -8.269727e+01   701     0
-2.646e-01  8.161e-01  2.445e+00  3.527e+03  6.988e+01 -5.355093e+00  0.000000e+00 -4.792055e-03  3.369333e+03  2.329186e+02 -1.236379e+02   702     0
-2.637e-01  7.419e-01  2.428e+00  3.529e+03  7.573e+01 -5.575834e+00  0.000000e+00  6.944095e-02  3.357666e+03  2.524328e+02 -1.640904e+02   703     0
-2.626e-01  6.672e-01  2.407e+00  3.525e+03  8.016e+01 -5.593666e+00  0.000000e+00  1.431143e-01  3.342686e+03  2.672104e+02 -2.038954e+02   704     0
-2.611e-01  5.921e-01  2.380e+00  3.514e+03  8.361e+01 -5.468467e+00  0.000000e+00  2.102501e-01  3.324406e+03  2.787004e+02 -2.428958e+02   705     0
-2.594e-01  5.166e-01  2.350e+00  3.498e+03  8.591e+01 -5.241021e+00  0.000000e+00  2.675691e-01  3.302846e+03  2.863709e+02 -2.809374e+02   706     0
-2.575e-01  4.409e-01  2.314e+00  3.476e+03  8.710e+01 -4.943832e+00  0.000000e+00  3.133933e-01  3.278027e+03  2.903233e+02 -3.178705e+02   707     0
-2.553e-01  3.650e-01  2.275e+00  3.449e+03  8.757e+01 -4.603025e+00  0.000000e+00  3.473080e-01  3.249972e+03  2.919119e+02 -3.535489e+02   708     0
-2.528e-01  2.890e-01  2.231e+00  3.417e+03  8.716e+01 -4.238964e+00  0.000000e+00  3.698356e-01  3.218711e+03  2.905236e+02 -3.878321e+02   709     0
-2.501e-01  2.129e-01  2.184e+00  3.380e+03  8.609e+01 -3.868652e+00  0.000000e+00  3.820895e-01  3.184272e+03  2.869606e+02 -4.205848e+02   710     0
-2.472e-01  1.369e-01  2.133e+00  3.339e+03  8.440e+01 -3.505190e+00  0.000000e+00  3.855725e-01  3.146691e+03  2.813237e+02 -4.516775e+02   711     0
-2.440e-01  6.101e-02  2.078e+00  3.293e+03  8.210e+01 -3.157390e+00  0.000000e+00  3.818441e-01  3.106005e+03  2.736528e+02 -4.809877e+02   712     0
-2.405e-01 -1.471e-02  2.020e+00  3.243e+03  7.940e+01 -2.831361e+00  0.000000e+00  3.725309e-01  3.062254e+03  2.646685e+02 -5.083996e+02   713     0
-2.369e-01 -9.015e-02  1.958e+00  3.189e+03  7.637e+01 -2.530305e+00  0.000000e+00  3.590508e-01  3.015480e+03  2.545828e+02 -5.338051e+02   714     0
-2.329e-01 -1.653e-01  1.894e+00  3.131e+03  7.316e+01 -2.255471e+00  0.000000e+00  3.426502e-01  2.965731e+03  2.438750e+02 -5.571040e+02   715     0
-2.288e-01 -2.399e-01  1.828e+00  3.072e+03  7.006e+01 -2.007162e+00  0.000000e+00  3.244099e-01  2.913055e+03  2.335255e+02 -5.782042e+02   716     0
-2.244e-01 -3.142e-01  1.759e+00  3.008e+03  6.653e+01 -1.783857e+00  0.000000e+00  3.051094e-01  2.857503e+03  2.217598e+02 -5.970225e+02   717     0
-2.199e-01 -3.878e-01  1.688e+00  2.941e+03  6.302e+01 -1.583762e+00  0.000000e+00  2.853248e-01  2.799132e+03  2.100535e+02 -6.134846e+02   718     0
-2.151e-01 -4.608e-01  1.615e+00  2.872e+03  5.953e+01 -1.404704e+00  0.000000e+00  2.654844e-01  2.737999e+03  1.984407e+02 -6.275256e+02   719     0
-2.100e-01 -5.331e-01  1.540e+00  2.800e+03  5.594e+01 -1.243854e+00  0.000000e+00  2.457831e-01  2.674163e+03  1.864711e+02 -6.390900e+02   720     0
-2.048e-01 -6.047e-01  1.465e+00  2.725e+03  5.249e+01 -1.097920e+00  0.000000e+00  2.261737e-01  2.607688e+03  1.749591e+02 -6.481323e+02   721     0
-1.994e-01 -6.754e-01  1.388e+00  2.648e+03  4.914e+01 -9.622990e-01  0.000000e+00  2.061854e-01  2.538641e+03  1.638085e+02 -6.546166e+02   722     0
-1.938e-01 -7.451e-01  1.311e+00  2.569e+03  4.583e+01 -8.273006e-01  0.000000e+00  1.840865e-01  2.467087e+03  1.527797e+02 -6.585174e+02   723     0
-1.880e-01 -8.139e-01  1.233e+00  2.488e+03  4.268e+01 -6.577571e-01  0.000000e+00  1.519053e-01  2.393099e+03  1.422623e+02 -6.598194e+02   724     0
-3.412e-01  9.598e-01  2.464e+00  3.719e+03  5.034e+01 -3.909911e+00  0.000000e+00 -3.937980e-02  3.606985e+03  1.678035e+02 -4.833013e+01   725     0
-3.407e-01  8.867e-01  2.457e+00  3.732e+03  5.813e+01 -5.106933e+00  0.000000e+00  9.400056e-03  3.601644e+03  1.937598e+02 -9.646932e+01   726     0
-3.398e-01  8.131e-01  2.445e+00  3.739e+03  6.500e+01 -5.668920e+00  0.000000e+00  8.114398e-02  3.592750e+03  2.166736e+02 -1.442280e+02   727     0
-3.386e-01  7.388e-01  2.428e+00  3.740e+03  7.041e+01 -5.902570e+00  0.000000e+00  1.581785e-01  3.580309e+03  2.347042e+02 -1.914173e+02   728     0
-3.371e-01  6.641e-01  2.407e+00  3.734e+03  7.502e+01 -5.921609e+00  0.000000e+00  2.319188e-01  3.564336e+03  2.500712e+02 -2.378513e+02   729     0
-3.353e-01  5.890e-01  2.380e+00  3.722e+03  7.817e+01 -5.788703e+00  0.000000e+00  2.974242e-01  3.544844e+03  2.605651e+02 -2.833466e+02   730     0
-3.331e-01  5.136e-01  2.350e+00  3.705e+03  8.046e+01 -5.548385e+00  0.000000e+00  3.519370e-01  3.521855e+03  2.682080e+02 -3.277235e+02   731     0
-3.306e-01  4.379e-01  2.314e+00  3.682e+03  8.196e+01 -5.233690e+00  0.000000e+00  3.942450e-01  3.495389e+03  2.731886e+02 -3.708073e+02   732     0
-3.278e-01  3.620e-01  2.275e+00  3.652e+03  8.222e+01 -4.872804e+00  0.000000e+00  4.242111e-01  3.465475e+03  2.740614e+02 -4.124274e+02   733     0
-3.246e-01  2.860e-01  2.231e+00  3.619e+03  8.228e+01 -4.487595e+00  0.000000e+00  4.425073e-01  3.432140e+03  2.742706e+02 -4.524200e+02   734     0
-3.211e-01  2.100e-01  2.184e+00  3.579e+03  8.090e+01 -4.095888e+00  0.000000e+00  4.504928e-01  3.395418e+03  2.696633e+02 -4.906272e+02   735     0
-3.174e-01  1.340e-01  2.133e+00  3.536e+03  7.964e+01 -3.711315e+00  0.000000e+00  4.497141e-01  3.355345e+03  2.654710e+02 -5.268979e+02   736     0
-3.133e-01  5.816e-02  2.078e+00  3.488e+03  7.772e+01 -3.343363e+00  0.000000e+00  4.418770e-01  3.311961e+03  2.590704e+02 -5.610893e+02   737     0
-3.088e-01 -1.751e-02  2.020e+00  3.436e+03  7.517e+01 -2.998411e+00  0.000000e+00  4.286079e-01  3.265309e+03  2.505625e+02 -5.930663e+02   738     0
-3.041e-01 -9.291e-02  1.958e+00  3.380e+03  7.257e+01 -2.679933e+00  0.000000e+00  4.113505e-01  3.215434e+03  2.419057e+02 -6.227028e+02   739     0
-2.991e-01 -1.680e-01  1.894e+00  3.320e+03  6.971e+01 -2.389245e+00  0.000000e+00  3.913841e-01  3.162385e+03  2.323579e+02 -6.498817e+02   740     0
-2.938e-01 -2.426e-01  1.828e+00  3.257e+03  6.658e+01 -2.126577e+00  0.000000e+00  3.697696e-01  3.106216e+03  2.219180e+02 -6.744958e+02   741     0
-2.882e-01 -3.168e-01  1.759e+00  3.190e+03  6.360e+01 -1.890224e+00  0.000000e+00  3.472372e-01  3.046981e+03  2.119888e+02 -6.964481e+02   742     0
-2.823e-01 -3.904e-01  1.688e+00  3.120e+03  6.020e+01 -1.678474e+00  0.000000e+00  3.244045e-01  2.984740e+03  2.006586e+02 -7.156517e+02   743     0
-2.761e-01 -4.633e-01  1.615e+00  3.047e+03  5.693e+01 -1.488957e+00  0.000000e+00  3.016540e-01  2.919553e+03  1.897782e+02 -7.320310e+02   744     0
-2.697e-01 -5.356e-01  1.540e+00  2.972e+03  5.365e+01 -1.318677e+00  0.000000e+00  2.791404e-01  2.851484e+03  1.788207e+02 -7.455213e+02   745     0
-2.630e-01 -6.071e-01  1.465e+00  2.894e+03  5.055e+01 -1.164236e+00  0.000000e+00  2.567723e-01  2.780601e+03  1.685097e+02 -7.560694e+02   746     0
-2.560e-01 -6.777e-01  1.388e+00  2.813e+03  4.749e+01 -1.020601e+00  0.000000e+00  2.339812e-01  2.706975e+03  1.582950e+02 -7.636336e+02   747     0
-2.488e-01 -7.474e-01  1.311e+00  2.730e+03  4.451e+01 -8.776189e-01  0.000000e+00  2.087600e-01  2.630677e+03  1.483706e+02 -7.681841e+02   748     0
-2.414e-01 -8.161e-01  1.233e+00  2.644e+03  4.162e+01 -6.978634e-01  0.000000e+00  1.720426e-01  2.551783e+03  1.387384e+02 -7.697030e+02   749     0
-4.163e-01  9.559e-01  2.464e+00  3.921e+03  4.659e+01 -4.110361e+00  0.000000e+00  2.534268e-02  3.817053e+03  1.553065e+02 -5.565859e+01   750     0
-4.157e-01  8.829e-01  2.457e+00  3.932e+03  5.369e+01 -5.368941e+00  0.000000e+00  9.312524e-02  3.811401e+03  1.789592e+02 -1.110973e+02   751     0
-4.146e-01  8.092e-01  2.445e+00  3.937e+03  6.002e+01 -5.959557e+00  0.000000e+00  1.727762e-01  3.801989e+03  2.000778e+02 -1.660978e+02   752     0
-4.132e-01  7.350e-01  2.428e+00  3.936e+03  6.503e+01 -6.205012e+00  0.000000e+00  2.526638e-01  3.788824e+03  2.167512e+02 -2.204425e+02   753     0
-4.114e-01  6.603e-01  2.407e+00  3.928e+03  6.906e+01 -6.224821e+00  0.000000e+00  3.263742e-01  3.771920e+03  2.301992e+02 -2.739175e+02   754     0
-4.091e-01  5.852e-01  2.380e+00  3.916e+03  7.259e+01 -6.085119e+00  0.000000e+00  3.900423e-01  3.751293e+03  2.419592e+02 -3.263114e+02   755     0
-4.065e-01  5.098e-01  2.350e+00  3.896e+03  7.475e+01 -5.832247e+00  0.000000e+00  4.415179e-01  3.726965e+03  2.491704e+02 -3.774174e+02   756     0
-4.034e-01  4.341e-01  2.314e+00  3.872e+03  7.614e+01 -5.501725e+00  0.000000e+00  4.799507e-01  3.698958e+03  2.538163e+02 -4.270340e+02   757     0
-4.000e-01  3.583e-01  2.275e+00  3.841e+03  7.654e+01 -5.122257e+00  0.000000e+00  5.056141e-01  3.667301e+03  2.551453e+02 -4.749652e+02   758     0
-3.961e-01  2.823e-01  2.231e+00  3.806e+03  7.650e+01 -4.717448e+00  0.000000e+00  5.194078e-01  3.632025e+03  2.549890e+02 -5.210220e+02   759     0
-3.919e-01  2.064e-01  2.184e+00  3.764e+03  7.555e+01 -4.305825e+00  0.000000e+00  5.228000e-01  3.593165e+03  2.518446e+02 -5.650227e+02   760     0
-3.872e-01  1.304e-01  2.133e+00  3.719e+03  7.439e+01 -3.901801e+00  0.000000e+00  5.174967e-01  3.550758e+03  2.479828e+02 -6.067932e+02   761     0
-3.822e-01  5.461e-02  2.078e+00  3.669e+03  7.270e+01 -3.515259e+00  0.000000e+00  5.052691e-01  3.504847e+03  2.423421e+02 -6.461692e+02   762     0
-3.769e-01 -2.101e-02  2.020e+00  3.615e+03  7.057e+01 -3.152873e+00  0.000000e+00  4.878027e-01  3.455478e+03  2.352443e+02 -6.829949e+02   763     0
-3.711e-01 -9.635e-02  1.958e+00  3.557e+03  6.829e+01 -2.818312e+00  0.000000e+00  4.665558e-01  3.402698e+03  2.276265e+02 -7.171253e+02   764     0
-3.650e-01 -1.714e-01  1.894e+00  3.495e+03  6.579e+01 -2.513061e+00  0.000000e+00  4.428182e-01  3.346560e+03  2.192936e+02 -7.484255e+02   765     0
-3.585e-01 -2.459e-01  1.828e+00  3.429e+03  6.292e+01 -2.237094e+00  0.000000e+00  4.176285e-01  3.287120e+03  2.097418e+02 -7.767719e+02   766     0
-3.517e-01 -3.200e-01  1.759e+00  3.360e+03  6.007e+01 -1.988769e+00  0.000000e+00  3.917106e-01  3.224435e+03  2.002287e+02 -8.020529e+02   767     0
-3.445e-01 -3.936e-01  1.688e+00  3.287e+03  5.729e+01 -1.766302e+00  0.000000e+00  3.656684e-01  3.158569e+03  1.909694e+02 -8.241684e+02   768     0
-3.369e-01 -4.665e-01  1.615e+00  3.211e+03  5.434e+01 -1.567112e+00  0.000000e+00  3.398425e-01  3.089585e+03  1.811476e+02 -8.430314e+02   769     0
-3.291e-01 -5.386e-01  1.540e+00  3.132e+03  5.132e+01 -1.388148e+00  0.000000e+00  3.143743e-01  3.017552e+03  1.710596e+02 -8.585673e+02   770     0
-3.209e-01 -6.100e-01  1.465e+00  3.051e+03  4.852e+01 -1.225844e+00  0.000000e+00  2.891093e-01  2.942541e+03  1.617309e+02 -8.707148e+02   771     0
-3.124e-01 -6.806e-01  1.388e+00  2.966e+03  4.569e+01 -1.074816e+00  0.000000e+00  2.633595e-01  2.864627e+03  1.523010e+02 -8.794260e+02   772     0
-3.036e-01 -7.502e-01  1.311e+00  2.879e+03  4.300e+01 -9.244059e-01  0.000000e+00  2.348414e-01  2.783886e+03  1.433281e+02 -8.846665e+02   773     0
