# fault state: note that stresses are only those due to slip and do not include background stress
#    pos_1/W    pos_2/W       area        s_c    m_d*s_n           u_s           u_n           u_d           s_s           s_n           s_d pach#  grp#
 6.014e+00 -5.058e-01  6.336e-01  4.783e+02  1.082e+01  2.989542e-01  0.000000e+00  8.794788e-03 -4.580247e+02  3.606810e+01 -1.423843e+01   151     0
 6.004e+00 -6.648e-01  6.316e-01  4.758e+02  1.042e+01  2.487802e-01  0.000000e+00  1.047326e-02 -4.564998e+02  3.474695e+01 -1.575924e+01   152     0
 5.993e+00 -8.237e-01  6.293e-01  4.728e+02  9.863e+00  1.727051e-01  0.000000e+00  9.334719e-03 -4.548185e+02  3.287635e+01 -1.726095e+01   153     0
 5.847e+00  7.766e-01  6.424e-01  4.176e+02  1.016e+01  2.136799e-01  0.000000e+00 -2.061763e-02 -3.989224e+02  3.386600e+01 -1.271929e+00   154     0
 5.845e+00  6.174e-01  6.421e-01  4.188e+02  1.076e+01  2.794848e-01  0.000000e+00 -2.266122e-02 -3.987149e+02  3.586764e+01 -2.542317e+00   155     0
 5.843e+00  4.581e-01  6.415e-01  4.194e+02  1.115e+01  3.123142e-01  0.000000e+00 -1.998398e-02 -3.983692e+02  3.715532e+01 -3.809625e+00   156     0
 5.839e+00  2.988e-01  6.408e-01  4.195e+02  1.141e+01  3.283981e-01  0.000000e+00 -1.546473e-02 -3.978856e+02  3.804037e+01 -5.072320e+00   157     0
 5.835e+00  1.394e-01  6.398e-01  4.194e+02  1.164e+01  3.329691e-01  0.000000e+00 -1.023480e-02 -3.972644e+02  3.878858e+01 -6.328874e+00   158     0
 5.829e+00 -1.990e-02  6.386e-01  4.188e+02  1.171e+01  3.281936e-01  0.000000e+00 -4.909701e-03 -3.965061e+02  3.904698e+01 -7.577771e+00   159     0
 5.823e+00 -1.792e-01  6.371e-01  4.177e+02  1.160e+01  3.149304e-01  0.000000e+00  8.491352e-05 -3.956114e+02  3.867081e+01 -8.817507e+00   160     0
 5.815e+00 -3.385e-01  6.355e-01  4.162e+02  1.142e+01  2.931641e-01  0.000000e+00  4.402812e-03 -3.945807e+02  3.808312e+01 -1.004659e+01   161     0
 5.807e+00 -4.976e-01  6.336e-01  4.144e+02  1.112e+01  2.617883e-01  0.000000e+00  7.681217e-03 -3.934150e+02  3.705442e+01 -1.126355e+01   162     0
 5.797e+00 -6.567e-01  6.316e-01  4.120e+02  1.065e+01  2.176191e-01  0.000000e+00  9.404777e-03 -3.921150e+02  3.551142e+01 -1.246693e+01   163     0
 5.787e+00 -8.155e-01  6.293e-01  4.093e+02  1.012e+01  1.508888e-01  0.000000e+00  8.496361e-03 -3.906818e+02  3.372430e+01 -1.365529e+01   164     0
 5.636e+00  7.846e-01  6.424e-01  3.579e+02  1.059e+01  1.855977e-01  0.000000e+00 -2.002896e-02 -3.381500e+02  3.530065e+01 -9.865419e-01   165     0
 5.634e+00  6.254e-01  6.421e-01  3.589e+02  1.111e+01  2.426313e-01  0.000000e+00 -2.210199e-02 -3.379755e+02  3.704931e+01 -1.971896e+00   166     0
 5.632e+00  4.661e-01  6.415e-01  3.596e+02  1.151e+01  2.710301e-01  0.000000e+00 -1.961113e-02 -3.376847e+02  3.838070e+01 -2.954878e+00   167     0
 5.628e+00  3.067e-01  6.408e-01  3.598e+02  1.178e+01  2.848800e-01  0.000000e+00 -1.533190e-02 -3.372780e+02  3.927004e+01 -3.934306e+00   168     0
 5.624e+00  1.474e-01  6.398e-01  3.596e+02  1.193e+01  2.886963e-01  0.000000e+00 -1.035900e-02 -3.367556e+02  3.975205e+01 -4.909003e+00   169     0
 5.619e+00 -1.198e-02  6.386e-01  3.590e+02  1.194e+01  2.843994e-01  0.000000e+00 -5.285452e-03 -3.361179e+02  3.979157e+01 -5.877801e+00   170     0
 5.613e+00 -1.713e-01  6.371e-01  3.580e+02  1.184e+01  2.727370e-01  0.000000e+00 -5.090178e-04 -3.353654e+02  3.947991e+01 -6.839540e+00   171     0
 5.605e+00 -3.306e-01  6.355e-01  3.567e+02  1.164e+01  2.536874e-01  0.000000e+00  3.638066e-03 -3.344985e+02  3.881045e+01 -7.793073e+00   172     0
 5.597e+00 -4.897e-01  6.336e-01  3.549e+02  1.130e+01  2.263220e-01  0.000000e+00  6.810108e-03 -3.335181e+02  3.765512e+01 -8.737263e+00   173     0
 5.588e+00 -6.488e-01  6.316e-01  3.527e+02  1.084e+01  1.879132e-01  0.000000e+00  8.523248e-03 -3.324247e+02  3.614034e+01 -9.670989e+00   174     0
 5.578e+00 -8.077e-01  6.293e-01  3.503e+02  1.032e+01  1.301165e-01  0.000000e+00  7.777244e-03 -3.312192e+02  3.441076e+01 -1.059315e+01   175     0
 5.423e+00  7.922e-01  6.424e-01  3.030e+02  1.102e+01  1.588920e-01  0.000000e+00 -1.914912e-02 -2.822626e+02  3.673973e+01 -7.476845e-01   176     0
 5.421e+00  6.330e-01  6.421e-01  3.039e+02  1.148e+01  2.075984e-01  0.000000e+00 -2.117732e-02 -2.821182e+02  3.826179e+01 -1.494476e+00   177     0
 5.419e+00  4.737e-01  6.415e-01  3.045e+02  1.184e+01  2.318022e-01  0.000000e+00 -1.885693e-02 -2.818775e+02  3.945876e+01 -2.239482e+00   178     0
 5.416e+00  3.144e-01  6.408e-01  3.047e+02  1.207e+01  2.435471e-01  0.000000e+00 -1.482666e-02 -2.815409e+02  4.022653e+01 -2.981813e+00   179     0
 5.411e+00  1.550e-01  6.398e-01  3.045e+02  1.216e+01  2.467064e-01  0.000000e+00 -1.012913e-02 -2.811085e+02  4.052098e+01 -3.720585e+00   180     0
 5.406e+00 -4.356e-03  6.386e-01  3.039e+02  1.214e+01  2.428922e-01  0.000000e+00 -5.328984e-03 -2.805807e+02  4.046221e+01 -4.454919e+00   181     0
 5.400e+00 -1.637e-01  6.371e-01  3.030e+02  1.203e+01  2.327638e-01  0.000000e+00 -8.049629e-04 -2.799577e+02  4.009888e+01 -5.183940e+00   182     0
 5.393e+00 -3.229e-01  6.355e-01  3.018e+02  1.181e+01  2.163104e-01  0.000000e+00  3.129179e-03 -2.792402e+02  3.935606e+01 -5.906787e+00   183     0
 5.385e+00 -4.821e-01  6.336e-01  3.002e+02  1.147e+01  1.927629e-01  0.000000e+00  6.150327e-03 -2.784286e+02  3.824195e+01 -6.622602e+00   184     0
 5.377e+00 -6.412e-01  6.316e-01  2.983e+02  1.105e+01  1.598409e-01  0.000000e+00  7.805667e-03 -2.775235e+02  3.682872e+01 -7.330543e+00   185     0
 5.367e+00 -8.001e-01  6.293e-01  2.960e+02  1.051e+01  1.105026e-01  0.000000e+00  7.165678e-03 -2.765255e+02  3.502780e+01 -8.029779e+00   186     0
 5.207e+00  7.996e-01  6.424e-01  2.529e+02  1.137e+01  1.336946e-01  0.000000e+00 -1.804900e-02 -2.313466e+02  3.789273e+01 -5.511750e-01   187     0
 5.206e+00  6.403e-01  6.421e-01  2.537e+02  1.178e+01  1.745815e-01  0.000000e+00 -1.997263e-02 -2.312293e+02  3.927521e+01 -1.101697e+00   188     0
 5.204e+00  4.811e-01  6.415e-01  2.542e+02  1.207e+01  1.948589e-01  0.000000e+00 -1.780294e-02 -2.310339e+02  4.024129e+01 -1.650913e+00   189     0
 5.201e+00  3.217e-01  6.408e-01  2.544e+02  1.226e+01  2.046397e-01  0.000000e+00 -1.402558e-02 -2.307606e+02  4.087698e+01 -2.198174e+00   190     0
 5.197e+00  1.623e-01  6.398e-01  2.541e+02  1.231e+01  2.071959e-01  0.000000e+00 -9.616859e-03 -2.304095e+02  4.104573e+01 -2.742832e+00   191     0
 5.192e+00  2.974e-03  6.386e-01  2.537e+02  1.231e+01  2.038670e-01  0.000000e+00 -5.108914e-03 -2.299809e+02  4.102700e+01 -3.284243e+00   192     0
 5.186e+00 -1.564e-01  6.371e-01  2.529e+02  1.217e+01  1.952101e-01  0.000000e+00 -8.594395e-04 -2.294752e+02  4.055479e+01 -3.821771e+00   193     0
 5.179e+00 -3.156e-01  6.355e-01  2.517e+02  1.194e+01  1.812287e-01  0.000000e+00  2.837364e-03 -2.288926e+02  3.979474e+01 -4.354782e+00   194     0
 5.172e+00 -4.748e-01  6.336e-01  2.503e+02  1.162e+01  1.612936e-01  0.000000e+00  5.676514e-03 -2.282335e+02  3.872228e+01 -4.882652e+00   195     0
 5.163e+00 -6.339e-01  6.316e-01  2.487e+02  1.121e+01  1.335449e-01  0.000000e+00  7.237037e-03 -2.274986e+02  3.736966e+01 -5.404762e+00   196     0
 5.154e+00 -7.928e-01  6.293e-01  2.466e+02  1.068e+01  9.215423e-02  0.000000e+00  6.653972e-03 -2.266882e+02  3.558738e+01 -5.920505e+00   197     0
 4.990e+00  8.066e-01  6.424e-01  2.077e+02  1.168e+01  1.101173e-01  0.000000e+00 -1.678198e-02 -1.854803e+02  3.893684e+01 -3.928379e-01   198     0
 4.989e+00  6.474e-01  6.421e-01  2.084e+02  1.203e+01  1.437118e-01  0.000000e+00 -1.856285e-02 -1.853873e+02  4.008815e+01 -7.852147e-01   199     0
 4.987e+00  4.881e-01  6.415e-01  2.089e+02  1.227e+01  1.603409e-01  0.000000e+00 -1.653072e-02 -1.852324e+02  4.091013e+01 -1.176670e+00   200     0
 4.984e+00  3.287e-01  6.408e-01  2.090e+02  1.243e+01  1.683191e-01  0.000000e+00 -1.299959e-02 -1.850157e+02  4.143231e+01 -1.566744e+00   201     0
 4.980e+00  1.694e-01  6.398e-01  2.089e+02  1.248e+01  1.703245e-01  0.000000e+00 -8.884502e-03 -1.847373e+02  4.161014e+01 -1.954981e+00   202     0
 4.975e+00  1.000e-02  6.386e-01  2.084e+02  1.242e+01  1.674733e-01  0.000000e+00 -4.679401e-03 -1.843975e+02  4.141243e+01 -2.340927e+00   203     0
 4.970e+00 -1.493e-01  6.371e-01  2.077e+02  1.229e+01  1.602117e-01  0.000000e+00 -7.188741e-04 -1.839965e+02  4.095067e+01 -2.724130e+00   204     0
 4.963e+00 -3.086e-01  6.355e-01  2.067e+02  1.206e+01  1.485625e-01  0.000000e+00  2.721856e-03 -1.835346e+02  4.018802e+01 -3.104144e+00   205     0
 4.956e+00 -4.678e-01  6.336e-01  2.054e+02  1.172e+01  1.320248e-01  0.000000e+00  5.357341e-03 -1.830121e+02  3.905939e+01 -3.480528e+00   206     0
 4.948e+00 -6.269e-01  6.316e-01  2.038e+02  1.130e+01  1.091180e-01  0.000000e+00  6.793842e-03 -1.824293e+02  3.767357e+01 -3.852846e+00   207     0
 4.939e+00 -7.859e-01  6.293e-01  2.020e+02  1.080e+01  7.513646e-02  0.000000e+00  6.228558e-03 -1.817867e+02  3.598607e+01 -4.220667e+00   208     0
 4.771e+00  8.134e-01  6.424e-01  1.677e+02  1.199e+01  8.824182e-02  0.000000e+00 -1.541215e-02 -1.447346e+02  3.995846e+01 -2.685025e-01   209     0
 4.770e+00  6.541e-01  6.421e-01  1.683e+02  1.226e+01  1.150925e-01  0.000000e+00 -1.701520e-02 -1.446630e+02  4.086799e+01 -5.366936e-01   210     0
 4.768e+00  4.948e-01  6.415e-01  1.686e+02  1.245e+01  1.283493e-01  0.000000e+00 -1.510699e-02 -1.445438e+02  4.151130e+01 -8.042624e-01   211     0
 4.765e+00  3.355e-01  6.408e-01  1.687e+02  1.257e+01  1.346837e-01  0.000000e+00 -1.181976e-02 -1.443771e+02  4.189223e+01 -1.070899e+00   212     0
 4.761e+00  1.761e-01  6.398e-01  1.686e+02  1.262e+01  1.362147e-01  0.000000e+00 -7.996235e-03 -1.441629e+02  4.205034e+01 -1.336294e+00   213     0
 4.757e+00  1.673e-02  6.386e-01  1.682e+02  1.255e+01  1.338270e-01  0.000000e+00 -4.095636e-03 -1.439015e+02  4.183595e+01 -1.600142e+00   214     0
 4.752e+00 -1.426e-01  6.371e-01  1.675e+02  1.239e+01  1.278843e-01  0.000000e+00 -4.285477e-04 -1.435929e+02  4.130786e+01 -1.862138e+00   215     0
 4.745e+00 -3.019e-01  6.355e-01  1.666e+02  1.214e+01  1.184154e-01  0.000000e+00  2.747246e-03 -1.432375e+02  4.048022e+01 -2.121980e+00   216     0
 4.739e+00 -4.611e-01  6.336e-01  1.654e+02  1.182e+01  1.050492e-01  0.000000e+00  5.165219e-03 -1.428355e+02  3.940246e+01 -2.379370e+00   217     0
 4.731e+00 -6.202e-01  6.316e-01  1.640e+02  1.140e+01  8.662829e-02  0.000000e+00  6.459937e-03 -1.423870e+02  3.799852e+01 -2.634014e+00   218     0
 4.722e+00 -7.792e-01  6.293e-01  1.624e+02  1.092e+01  5.948666e-02  0.000000e+00  5.882070e-03 -1.418926e+02  3.641355e+01 -2.885621e+00   219     0
 4.550e+00  8.198e-01  6.424e-01  1.328e+02  1.229e+01  6.809288e-02  0.000000e+00 -1.399048e-02 -1.091722e+02  4.095151e+01 -1.740014e-01   220     0
 4.549e+00  6.606e-01  6.421e-01  1.333e+02  1.249e+01  8.874869e-02  0.000000e+00 -1.540175e-02 -1.091193e+02  4.164437e+01 -3.478043e-01   221     0
 4.547e+00  5.013e-01  6.415e-01  1.335e+02  1.264e+01  9.893692e-02  0.000000e+00 -1.360757e-02 -1.090311e+02  4.213550e+01 -5.212104e-01   222     0
 4.544e+00  3.419e-01  6.408e-01  1.336e+02  1.273e+01  1.037771e-01  0.000000e+00 -1.055427e-02 -1.089077e+02  4.243135e+01 -6.940222e-01   223     0
 4.541e+00  1.825e-01  6.398e-01  1.334e+02  1.271e+01  1.048967e-01  0.000000e+00 -7.013319e-03 -1.087493e+02  4.235681e+01 -8.660428e-01   224     0
 4.537e+00  2.316e-02  6.386e-01  1.330e+02  1.263e+01  1.029637e-01  0.000000e+00 -3.408949e-03 -1.085558e+02  4.209705e+01 -1.037077e+00   225     0
 4.532e+00 -1.362e-01  6.371e-01  1.324e+02  1.246e+01  9.826076e-02  0.000000e+00 -3.025268e-05 -1.083275e+02  4.154763e+01 -1.206930e+00   226     0
 4.526e+00 -2.955e-01  6.355e-01  1.316e+02  1.222e+01  9.082482e-02  0.000000e+00  2.881999e-03 -1.080646e+02  4.074904e+01 -1.375410e+00   227     0
 4.519e+00 -4.547e-01  6.336e-01  1.305e+02  1.189e+01  8.039058e-02  0.000000e+00  5.079635e-03 -1.077671e+02  3.964851e+01 -1.542327e+00   228     0
 4.512e+00 -6.138e-01  6.316e-01  1.293e+02  1.150e+01  6.610009e-02  0.000000e+00  6.220676e-03 -1.074353e+02  3.834956e+01 -1.707493e+00   229     0
 4.504e+00 -7.728e-01  6.293e-01  1.278e+02  1.104e+01  4.522637e-02  0.000000e+00  5.603823e-03 -1.070694e+02  3.681392e+01 -1.870723e+00   230     0
 4.328e+00  8.260e-01  6.424e-01  1.031e+02  1.253e+01  4.967306e-02  0.000000e+00 -1.257953e-02 -7.884811e+01  4.177130e+01 -1.051694e-01   231     0
 4.326e+00  6.667e-01  6.421e-01  1.034e+02  1.270e+01  6.468934e-02  0.000000e+00 -1.379406e-02 -7.881097e+01  4.233158e+01 -2.102218e-01   232     0
 4.325e+00  5.074e-01  6.415e-01  1.036e+02  1.280e+01  7.208624e-02  0.000000e+00 -1.210423e-02 -7.874910e+01  4.268019e+01 -3.150401e-01   233     0
 4.322e+00  3.481e-01  6.408e-01  1.036e+02  1.284e+01  7.557938e-02  0.000000e+00 -9.270032e-03 -7.866255e+01  4.280252e+01 -4.195079e-01   234     0
 4.319e+00  1.887e-01  6.398e-01  1.034e+02  1.281e+01  7.633951e-02  0.000000e+00 -5.995968e-03 -7.855136e+01  4.269033e+01 -5.235091e-01   235     0
 4.315e+00  2.928e-02  6.386e-01  1.031e+02  1.270e+01  7.485016e-02  0.000000e+00 -2.671398e-03 -7.841563e+01  4.234552e+01 -6.269284e-01   236     0
 4.310e+00 -1.301e-01  6.371e-01  1.025e+02  1.253e+01  7.131241e-02  0.000000e+00  4.338187e-04 -7.825544e+01  4.175913e+01 -7.296512e-01   237     0
 4.304e+00 -2.894e-01  6.355e-01  1.017e+02  1.229e+01  6.576822e-02  0.000000e+00  3.093364e-03 -7.807090e+01  4.095060e+01 -8.315642e-01   238     0
 4.298e+00 -4.486e-01  6.336e-01  1.008e+02  1.198e+01  5.803276e-02  0.000000e+00  5.075661e-03 -7.786215e+01  3.992037e+01 -9.325551e-01   239     0
 4.291e+00 -6.077e-01  6.316e-01  9.969e+01  1.160e+01  4.752874e-02  0.000000e+00  6.060342e-03 -7.762933e+01  3.866506e+01 -1.032513e+00   240     0
 4.283e+00 -7.667e-01  6.293e-01  9.839e+01  1.115e+01  3.235533e-02  0.000000e+00  5.388755e-03 -7.737261e+01  3.717020e+01 -1.131329e+00   241     0
 4.103e+00  8.318e-01  6.424e-01  7.864e+01  1.278e+01  3.292575e-02  0.000000e+00 -1.124411e-02 -5.380902e+01  4.261393e+01 -5.784308e-02   242     0
 4.102e+00  6.726e-01  6.421e-01  7.889e+01  1.290e+01  4.284413e-02  0.000000e+00 -1.227158e-02 -5.378486e+01  4.300346e+01 -1.156243e-01   243     0
 4.100e+00  5.132e-01  6.415e-01  7.899e+01  1.296e+01  4.772092e-02  0.000000e+00 -1.067341e-02 -5.374463e+01  4.320557e+01 -1.732820e-01   244     0
 4.098e+00  3.539e-01  6.408e-01  7.895e+01  1.297e+01  5.000523e-02  0.000000e+00 -8.038054e-03 -5.368834e+01  4.322489e+01 -2.307545e-01   245     0
 4.095e+00  1.945e-01  6.398e-01  7.876e+01  1.292e+01  5.046118e-02  0.000000e+00 -5.005105e-03 -5.361603e+01  4.306220e+01 -2.879807e-01   246     0
 4.091e+00  3.510e-02  6.386e-01  7.838e+01  1.279e+01  4.939568e-02  0.000000e+00 -1.934401e-03 -5.352776e+01  4.264569e+01 -3.448994e-01   247     0
 4.086e+00 -1.243e-01  6.371e-01  7.785e+01  1.261e+01  4.695289e-02  0.000000e+00  9.222623e-04 -5.342358e+01  4.203371e+01 -4.014504e-01   248     0
 4.081e+00 -2.836e-01  6.355e-01  7.717e+01  1.237e+01  4.315719e-02  0.000000e+00  3.353220e-03 -5.330357e+01  4.123799e+01 -4.575736e-01   249     0
 4.075e+00 -4.428e-01  6.336e-01  7.632e+01  1.206e+01  3.790190e-02  0.000000e+00  5.136749e-03 -5.316781e+01  4.021543e+01 -5.132098e-01   250     0
 4.068e+00 -6.020e-01  6.316e-01  7.529e+01  1.169e+01  3.084794e-02  0.000000e+00  5.969202e-03 -5.301640e+01  3.896418e+01 -5.683004e-01   251     0
 4.061e+00 -7.610e-01  6.293e-01  7.412e+01  1.126e+01  2.083074e-02  0.000000e+00  5.230246e-03 -5.284943e+01  3.752239e+01 -6.227877e-01   252     0
 3.877e+00  8.373e-01  6.424e-01  5.953e+01  1.304e+01  1.775680e-02  0.000000e+00 -1.005805e-02 -3.409355e+01  4.347731e+01 -2.786007e-02   253     0
 3.876e+00  6.781e-01  6.421e-01  5.965e+01  1.310e+01  2.306690e-02  0.000000e+00 -1.092176e-02 -3.407959e+01  4.367778e+01 -5.569255e-02   254     0
 3.875e+00  5.188e-01  6.415e-01  5.968e+01  1.313e+01  2.567702e-02  0.000000e+00 -9.402960e-03 -3.405633e+01  4.375488e+01 -8.346989e-02   255     0
 3.872e+00  3.594e-01  6.408e-01  5.962e+01  1.311e+01  2.688229e-02  0.000000e+00 -6.935274e-03 -3.402379e+01  4.370175e+01 -1.111646e-01   256     0
 3.869e+00  2.000e-01  6.398e-01  5.940e+01  1.303e+01  2.707936e-02  0.000000e+00 -4.104477e-03 -3.398200e+01  4.344997e+01 -1.387494e-01   257     0
 3.866e+00  4.060e-02  6.386e-01  5.903e+01  1.290e+01  2.642950e-02  0.000000e+00 -1.245443e-03 -3.393098e+01  4.299385e+01 -1.661971e-01   258     0
 3.861e+00 -1.188e-01  6.371e-01  5.853e+01  1.271e+01  2.500304e-02  0.000000e+00  1.403222e-03 -3.387077e+01  4.237317e+01 -1.934807e-01   259     0
 3.856e+00 -2.781e-01  6.355e-01  5.788e+01  1.246e+01  2.282575e-02  0.000000e+00  3.638006e-03 -3.380140e+01  4.154564e+01 -2.205733e-01   260     0
 3.851e+00 -4.374e-01  6.336e-01  5.709e+01  1.216e+01  1.986036e-02  0.000000e+00  5.247359e-03 -3.372293e+01  4.052055e+01 -2.474487e-01   261     0
 3.844e+00 -5.965e-01  6.316e-01  5.616e+01  1.180e+01  1.596036e-02  0.000000e+00  5.941877e-03 -3.363541e+01  3.931782e+01 -2.740805e-01   262     0
 3.837e+00 -7.555e-01  6.293e-01  5.511e+01  1.139e+01  1.059044e-02  0.000000e+00  5.129977e-03 -3.353890e+01  3.796041e+01 -3.004430e-01   263     0
 3.650e+00  8.425e-01  6.424e-01  4.576e+01  1.330e+01  3.998460e-03  0.000000e+00 -9.107712e-03 -1.973211e+01  4.432249e+01 -1.105994e-02   264     0
 3.649e+00  6.833e-01  6.421e-01  4.580e+01  1.332e+01  5.126722e-03  0.000000e+00 -9.841427e-03 -1.972556e+01  4.439410e+01 -2.211065e-02   265     0
 3.647e+00  5.240e-01  6.415e-01  4.580e+01  1.332e+01  5.673110e-03  0.000000e+00 -8.380351e-03 -1.971464e+01  4.440963e+01 -3.314288e-02   266     0
 3.645e+00  3.646e-01  6.408e-01  4.568e+01  1.328e+01  5.899166e-03  0.000000e+00 -6.035710e-03 -1.969936e+01  4.425484e+01 -4.414745e-02   267     0
 3.642e+00  2.052e-01  6.398e-01  4.544e+01  1.318e+01  5.872453e-03  0.000000e+00 -3.353359e-03 -1.967974e+01  4.393641e+01 -5.511518e-02   268     0
 3.639e+00  4.579e-02  6.386e-01  4.508e+01  1.304e+01  5.623854e-03  0.000000e+00 -6.511181e-04 -1.965579e+01  4.346868e+01 -6.603696e-02   269     0
 3.635e+00 -1.136e-01  6.371e-01  4.459e+01  1.284e+01  5.166760e-03  0.000000e+00  1.841960e-03 -1.962752e+01  4.280441e+01 -7.690375e-02   270     0
 3.630e+00 -2.729e-01  6.355e-01  4.397e+01  1.259e+01  4.509038e-03  0.000000e+00  3.928054e-03 -1.959496e+01  4.196836e+01 -8.770658e-02   271     0
 3.625e+00 -4.322e-01  6.336e-01  4.323e+01  1.229e+01  3.674631e-03  0.000000e+00  5.400901e-03 -1.955812e+01  4.095954e+01 -9.843656e-02   272     0
 3.619e+00 -5.913e-01  6.316e-01  4.237e+01  1.194e+01  2.671874e-03  0.000000e+00  5.979822e-03 -1.951703e+01  3.978932e+01 -1.090849e-01   273     0
 3.612e+00 -7.503e-01  6.293e-01  4.139e+01  1.154e+01  1.513305e-03  0.000000e+00  5.093013e-03 -1.947173e+01  3.845728e+01 -1.196430e-01   274     0
 3.421e+00  8.474e-01  6.424e-01  3.742e+01  1.357e+01 -8.628447e-03  0.000000e+00 -8.490388e-03 -1.074686e+01  4.524784e+01 -3.289701e-03   275     0
 3.420e+00  6.882e-01  6.421e-01  3.741e+01  1.357e+01 -1.136457e-02  0.000000e+00 -9.130821e-03 -1.074493e+01  4.523301e+01 -6.577658e-03   276     0
 3.419e+00  5.289e-01  6.415e-01  3.734e+01  1.354e+01 -1.274142e-02  0.000000e+00 -7.689973e-03 -1.074172e+01  4.513641e+01 -9.862130e-03   277     0
 3.417e+00  3.695e-01  6.408e-01  3.718e+01  1.348e+01 -1.342689e-02  0.000000e+00 -5.407149e-03 -1.073723e+01  4.492350e+01 -1.314138e-02   278     0
 3.414e+00  2.101e-01  6.398e-01  3.693e+01  1.337e+01 -1.364840e-02  0.000000e+00 -2.804488e-03 -1.073146e+01  4.457151e+01 -1.641368e-02   279     0
 3.411e+00  5.066e-02  6.386e-01  3.657e+01  1.322e+01 -1.350368e-02  0.000000e+00 -1.896056e-04 -1.072441e+01  4.406378e+01 -1.967730e-02   280     0
 3.407e+00 -1.087e-01  6.371e-01  3.608e+01  1.301e+01 -1.303334e-02  0.000000e+00  2.213182e-03 -1.071610e+01  4.338187e+01 -2.293053e-02   281     0
 3.403e+00 -2.681e-01  6.355e-01  3.550e+01  1.277e+01 -1.223355e-02  0.000000e+00  4.209099e-03 -1.070652e+01  4.255529e+01 -2.617168e-02   282     0
 3.398e+00 -4.273e-01  6.336e-01  3.477e+01  1.246e+01 -1.105140e-02  0.000000e+00  5.594312e-03 -1.069569e+01  4.153883e+01 -2.939906e-02   283     0
 3.392e+00 -5.865e-01  6.316e-01  3.395e+01  1.212e+01 -9.331249e-03  0.000000e+00  6.090970e-03 -1.068360e+01  4.038441e+01 -3.261100e-02   284     0
 3.386e+00 -7.455e-01  6.293e-01  3.301e+01  1.172e+01 -6.603631e-03  0.000000e+00  5.133190e-03 -1.067028e+01  3.905060e+01 -3.580585e-02   285     0
 3.191e+00  8.520e-01  6.424e-01  3.449e+01  1.386e+01 -2.064546e-02  0.000000e+00 -8.299591e-03 -7.151647e+00  4.620113e+01 -6.210396e-04   286     0
 3.190e+00  6.927e-01  6.421e-01  3.447e+01  1.385e+01 -2.712009e-02  0.000000e+00 -8.861055e-03 -7.151569e+00  4.616742e+01 -1.241959e-03   287     0
 3.189e+00  5.334e-01  6.415e-01  3.438e+01  1.381e+01 -3.036057e-02  0.000000e+00 -7.385872e-03 -7.151439e+00  4.604100e+01 -1.862639e-03   288     0
 3.187e+00  3.740e-01  6.408e-01  3.421e+01  1.374e+01 -3.192379e-02  0.000000e+00 -5.091488e-03 -7.151257e+00  4.580365e+01 -2.482959e-03   289     0
 3.184e+00  2.146e-01  6.398e-01  3.396e+01  1.363e+01 -3.232428e-02  0.000000e+00 -2.490707e-03 -7.151023e+00  4.543641e+01 -3.102800e-03   290     0
 3.181e+00  5.522e-02  6.386e-01  3.358e+01  1.347e+01 -3.178659e-02  0.000000e+00  1.133027e-04 -7.150738e+00  4.489833e+01 -3.722041e-03   291     0
 3.178e+00 -1.042e-01  6.371e-01  3.311e+01  1.327e+01 -3.040197e-02  0.000000e+00  2.498174e-03 -7.150401e+00  4.422139e+01 -4.340565e-03   292     0
 3.174e+00 -2.635e-01  6.355e-01  3.249e+01  1.300e+01 -2.817874e-02  0.000000e+00  4.469964e-03 -7.150014e+00  4.334304e+01 -4.958250e-03   293     0
 3.169e+00 -4.228e-01  6.336e-01  3.176e+01  1.269e+01 -2.502531e-02  0.000000e+00  5.824814e-03 -7.149575e+00  4.230503e+01 -5.574980e-03   294     0
 3.164e+00 -5.819e-01  6.316e-01  3.095e+01  1.234e+01 -2.065237e-02  0.000000e+00  6.283119e-03 -7.149086e+00  4.114077e+01 -6.190635e-03   295     0
 3.158e+00 -7.410e-01  6.293e-01  3.001e+01  1.194e+01 -1.416962e-02  0.000000e+00  5.271683e-03 -7.148546e+00  3.980402e+01 -6.805097e-03   296     0
 2.959e+00  8.562e-01  6.424e-01  3.704e+01  1.418e+01 -3.379631e-02  0.000000e+00 -8.461656e-03  8.952023e+00  4.726592e+01 -1.997004e-03   297     0
 2.959e+00  6.970e-01  6.421e-01  3.698e+01  1.416e+01 -4.412465e-02  0.000000e+00 -9.000297e-03  8.951019e+00  4.718451e+01 -3.993217e-03   298     0
 2.957e+00  5.377e-01  6.415e-01  3.691e+01  1.413e+01 -4.924451e-02  0.000000e+00 -7.461885e-03  8.949347e+00  4.708897e+01 -5.987852e-03   299     0
 2.956e+00  3.783e-01  6.408e-01  3.675e+01  1.406e+01 -5.168806e-02  0.000000e+00 -5.094570e-03  8.947007e+00  4.685908e+01 -7.980119e-03   300     0
 2.953e+00  2.189e-01  6.398e-01  3.645e+01  1.393e+01 -5.226755e-02  0.000000e+00 -2.420976e-03  8.944001e+00  4.643681e+01 -9.969235e-03   301     0
 2.951e+00  5.946e-02  6.386e-01  3.605e+01  1.376e+01 -5.132614e-02  0.000000e+00  2.496974e-04  8.940332e+00  4.587661e+01 -1.195442e-02   302     0
